START	END	cM	Len	SNP_Count	Prop_Cov	CHROM	Pop
131057681	131563686	1.0406	506005	15226	0.030091	10	MEX
54864326	56254610	0.741268888889	1390284	32674	0.023502	10	MEX
69931774	70827932	0.409739378238	896158	12543	0.013996	10	MEX
121119768	121891952	1.23687222222	772184	16112	0.020866	10	MEX
21766961	23636821	0.5984	1869860	37302	0.019949	10	MEX
133326003	134220774	0.0	894771	21857	0.024428	10	MEX
32515117	33064400	0.0974	549283	9767	0.017781	10	MEX
61462704	62323016	0.812189247944	860312	19820	0.023038	10	MEX
84394944	85492834	0.000262817318477	1097890	26804	0.024414	10	MEX
17722208	18551137	0.8972	828929	9968	0.012025	10	MEX
36964023	43407456	0.4156	6443433	33366	0.005178	10	MEX
57724790	58642790	0.20464063745	918000	21545	0.023470	10	MEX
110149064	111293979	0.613292979243	1144915	28979	0.025311	10	MEX
16084204	16716632	1.36485223881	632428	15431	0.024400	10	MEX
19397775	19767870	0.6186	370095	10353	0.027974	10	MEX
93438728	94539579	0.374136134454	1100851	17243	0.015663	10	MEX
116730828	117722812	0.2843	991984	21537	0.021711	10	MEX
44859150	45325321	0.316970718232	466171	11978	0.025694	10	MEX
27071154	28234204	0.5486	1163050	20281	0.017438	10	MEX
66740338	67483792	0.336429313142	743454	17632	0.023716	10	MEX
31476929	32502367	0.617771355133	1025438	20547	0.020037	10	MEX
84822606	85473033	0.000155701828056	650427	16030	0.024645	10	MEX
63163195	63679775	0.2206	516580	12446	0.024093	10	MEX
86608795	87476564	0.000207730029089	867769	21762	0.025078	10	MEX
86608354	87113675	0.000120965770879	505321	12618	0.024970	10	MEX
38215426	44823754	0.9302	6608328	44528	0.006738	10	MEX
116494429	117449643	0.248706613757	955214	19825	0.020755	10	MEX
64312784	65870447	0.975	1557663	31397	0.020156	10	MEX
56443813	57115451	0.818779288703	671638	16504	0.024573	10	MEX
88014604	88558654	0.000130236874475	544050	11270	0.020715	10	MEX
44502018	45218841	0.476094559771	716823	17994	0.025102	10	MEX
32703806	33622069	0.401416358303	918263	18098	0.019709	10	MEX
68576713	69935390	0.958361825726	1358677	25925	0.019081	10	MEX
2374219	2808170	1.0625	433951	13114	0.030220	10	MEX
56910786	58611404	0.839756336336	1700618	38799	0.022815	10	MEX
103049257	107945027	2.22781145152	4895770	93908	0.019181	10	MEX
25229082	25708846	0.351446958737	479764	10846	0.022607	10	MEX
55945230	56328671	0.227466197183	383441	8689	0.022661	10	MEX
67558415	68018705	0.228356953642	460290	11510	0.025006	10	MEX
58809443	59120325	0.192510132466	310882	8045	0.025878	10	MEX
109794684	110979605	0.7509	1184921	30909	0.026085	10	MEX
57591032	58796748	0.2471	1205716	28400	0.023554	10	MEX
101450583	102138903	0.443	688320	11553	0.016784	10	MEX
25229082	25984188	0.509975018315	755106	17069	0.022605	10	MEX
57266578	58809444	0.392099130435	1542866	35137	0.022774	10	MEX
110316509	110874391	0.274893795326	557882	14856	0.026629	10	MEX
9349520	9956965	0.1637	607445	13707	0.022565	10	MEX
57137217	60588565	1.7303	3451348	77761	0.022531	10	MEX
125649464	126561286	2.27490757711	911822	21313	0.023374	10	MEX
54800105	56104401	0.9232	1304296	31036	0.023795	10	MEX
37006250	43670679	0.4777	6664429	39162	0.005876	10	MEX
31456523	33179620	0.753	1723097	32816	0.019045	10	MEX
105681866	106214272	0.375578600823	532406	11557	0.021707	10	MEX
117743632	118419982	1.6412	676350	16227	0.023992	10	MEX
66517035	67070813	0.1308	553778	12880	0.023258	10	MEX
32642947	33409990	0.206288317496	767043	14064	0.018335	10	MEX
69346305	70770742	0.7742	1424437	21308	0.014959	10	MEX
31456523	33255700	0.76882	1799177	34383	0.019110	10	MEX
56928012	58251991	0.611390839695	1323979	29593	0.022352	10	MEX
36967379	43605009	0.4621	6637630	38443	0.005792	10	MEX
84381395	85175434	0.000190080245513	794039	18823	0.023705	10	MEX
28422616	29435089	1.7488	1012473	20553	0.020300	10	MEX
100231519	101343431	0.824569087137	1111912	20491	0.018429	10	MEX
14161868	14793994	1.49166175209	632126	16603	0.026265	10	MEX
60154185	60531889	0.4058	377704	7634	0.020212	10	MEX
1985478	2557520	0.0	572042	17344	0.030320	10	MEX
84952002	86959306	0.000480516494956	2007304	45645	0.022739	10	MEX
82020833	82567297	0.000130814747492	546464	11457	0.020966	10	MEX
109625298	110421017	0.609546332046	795719	20680	0.025989	10	MEX
32348980	33536529	0.51712674976	1187549	22174	0.018672	10	MEX
57453694	58679974	0.3156	1226280	28050	0.022874	10	MEX
116292051	117843954	0.805060968265	1551903	34276	0.022086	10	MEX
11706892	14627383	7.4065	2920491	65810	0.022534	10	MEX
97086072	97962374	0.3774	876302	16247	0.018540	10	MEX
116227453	117702836	0.660502255639	1475383	31825	0.021571	10	MEX
57697063	60375857	1.22903612629	2678794	61285	0.022878	10	MEX
34279032	35886945	0.784977310924	1607913	33067	0.020565	10	MEX
43216661	47662433	2.2131	4445772	65025	0.014626	10	MEX
56406658	56889273	0.45651702662	482615	11892	0.024641	10	MEX
35192437	36382927	0.93072363786	1190490	23096	0.019400	10	MEX
48371361	50115391	1.0382	1744030	28227	0.016185	10	MEX
90840316	91649520	1.09917395372	809204	17371	0.021467	10	MEX
36887433	44345353	1.12533510324	7457920	54758	0.007342	10	MEX
73894031	77366724	1.2872	3472693	56093	0.016153	10	MEX
2106206	2847376	1.1638	741170	22515	0.030378	10	MEX
58343472	58809444	0.037416466587	465972	11937	0.025617	10	MEX
62696320	63832698	0.6281	1136378	27313	0.024035	10	MEX
73734703	77624536	1.56302	3889833	65954	0.016955	10	MEX
75531944	77701278	1.602	2169334	40117	0.018493	10	MEX
110556623	112207796	0.6042	1651173	38083	0.023064	10	MEX
68837454	69894252	0.3464	1056798	18688	0.017684	10	MEX
58357257	58834138	0.0775645717626	476881	12178	0.025537	10	MEX
85956267	87572875	0.000386990117031	1616608	37932	0.023464	10	MEX
19428397	20172601	0.745408737864	744204	20009	0.026886	10	MEX
122933133	123194100	0.5094	260967	6466	0.024777	10	MEX
2185402	2714749	0.3304	529347	15770	0.029791	10	MEX
50341569	51563351	0.605	1221782	19662	0.016093	10	MEX
66398178	67093029	0.384008805031	694851	16305	0.023465	10	MEX
55315639	56326349	0.5025	1010710	23646	0.023395	10	MEX
64312784	65781511	0.888994948815	1468727	29279	0.019935	10	MEX
67763281	68628573	0.836063636364	865292	21696	0.025074	10	MEX
103881396	105413757	0.460527172256	1532361	23261	0.015180	10	MEX
95950827	97059196	0.526663496831	1108369	18000	0.016240	10	MEX
1765160	2461973	0.0	696813	21317	0.030592	10	MEX
97086072	97985823	0.447148275862	899751	16800	0.018672	10	MEX
15236039	16201135	1.39802282092	965096	24015	0.024884	10	MEX
96028103	97207524	0.697	1179421	19840	0.016822	10	MEX
22584529	24582586	1.32551125452	1998057	44059	0.022051	10	MEX
34383236	35437902	0.551510825295	1054666	22221	0.021069	10	MEX
85951473	87150327	0.000286986486374	1198854	27136	0.022635	10	MEX
32489091	33741844	0.9873	1252753	25107	0.020041	10	MEX
116448885	117449643	0.261473867643	1000758	20801	0.020785	10	MEX
100241925	101324365	0.645020775623	1082440	19977	0.018456	10	MEX
88707578	90567278	8.42359277902	1859700	29914	0.016085	10	MEX
116566267	117722812	0.371403402367	1156545	24954	0.021576	10	MEX
2185402	3094356	1.5635	908954	27306	0.030041	10	MEX
64857042	66478414	0.834295510735	1621372	32954	0.020325	10	MEX
106301115	107710747	0.437860790273	1409632	32508	0.023061	10	MEX
108825944	109625299	0.946554054054	799355	21734	0.027189	10	MEX
57206336	60078795	1.09269703349	2872459	65377	0.022760	10	MEX
69452924	71008908	1.00359886578	1555984	23642	0.015194	10	MEX
78210265	78739254	0.641783573453	528989	11511	0.021760	10	MEX
31489561	32684386	0.698651130094	1194825	23552	0.019712	10	MEX
55104064	56254610	0.658068888889	1150546	26778	0.023274	10	MEX
84448971	85456824	0.000241263899734	1007853	24673	0.024481	10	MEX
86023104	87166825	0.000273788527362	1143721	25536	0.022327	10	MEX
89958982	90811702	0.8191	852720	19284	0.022615	10	MEX
58787320	59560867	0.4219	773547	18278	0.023629	10	MEX
64202106	65509713	0.95256247527	1307607	26502	0.020268	10	MEX
102956151	104865075	0.536454772727	1908924	30034	0.015733	10	MEX
21561210	23447144	0.724986749199	1885934	36543	0.019377	10	MEX
126907454	127200142	0.1826	292688	7074	0.024169	10	MEX
58637460	59191719	0.2647	554259	14318	0.025833	10	MEX
102992731	105091546	0.531000811992	2098815	32036	0.015264	10	MEX
10084565	11357479	2.61970278746	1272914	35174	0.027633	10	MEX
116602659	117576730	0.184255044248	974071	20733	0.021285	10	MEX
36885745	42878987	0.421408214286	5993242	28317	0.004725	10	MEX
108889746	109504268	0.329168571429	614522	16319	0.026556	10	MEX
58810544	59659122	0.428086624204	848578	19681	0.023193	10	MEX
69894251	71143951	1.17531532738	1249700	19425	0.015544	10	MEX
107233894	109027725	1.89384925287	1793831	42310	0.023586	10	MEX
57690977	58809444	0.243799130435	1118467	26685	0.023859	10	MEX
147917	1363989	0.0	1216072	31353	0.025782	10	MEX
132012705	132684820	1.3227	672115	19415	0.028886	10	MEX
68018704	68370045	0.221543211921	351341	8632	0.024569	10	MEX
13932844	14184643	1.2429	251799	6807	0.027034	10	MEX
85718962	87018793	0.000311158766263	1299831	29012	0.022320	10	MEX
95504021	97073052	1.2459	1569031	27733	0.017675	10	MEX
48489758	49690653	0.362275521368	1200895	12621	0.010510	10	MEX
62665930	63696888	0.53610490139	1030958	25031	0.024279	10	MEX
119714277	120888662	1.36420934678	1174385	25663	0.021852	10	MEX
44427081	44907260	0.355331577703	480179	12082	0.025162	10	MEX
117105508	117722812	0.196	617304	14479	0.023455	10	MEX
84782139	85473033	0.000165388981074	690894	16865	0.024410	10	MEX
113170366	114208276	0.8706	1037910	26513	0.025545	10	MEX
18380344	19422973	1.02106633663	1042629	24942	0.023922	10	MEX
55202559	55837908	0.221985046729	635349	14864	0.023395	10	MEX
89958982	91648067	1.89506661743	1689085	37323	0.022097	10	MEX
111457292	112338827	0.387656682028	881535	19464	0.022080	10	MEX
58343472	59338148	0.320317336152	994676	24654	0.024786	10	MEX
66478413	67056184	0.281713085765	577771	13495	0.023357	10	MEX
73842181	75561972	0.325708922414	1719791	25725	0.014958	10	MEX
66628418	67087439	0.0852	459021	10819	0.023570	10	MEX
100273288	101121718	0.3151	848430	15251	0.017976	10	MEX
37074861	43489026	0.4179	6414165	33385	0.005205	10	MEX
55874631	56367501	0.254	492870	11384	0.023097	10	MEX
66571330	67056184	0.0888911080711	484854	11422	0.023558	10	MEX
20331240	21427693	2.5013	1096453	26962	0.024590	11	MEX
101240800	101635060	0.1783	394260	9042	0.022934	11	MEX
41620884	42731290	0.501963636874	1110406	27434	0.024706	11	MEX
101929049	103910194	1.6930728557	1981145	43354	0.021883	11	MEX
90233271	91509587	0.559630872483	1276316	32001	0.025073	11	MEX
123490605	124178430	0.6431	687825	15894	0.023108	11	MEX
91202788	91792611	0.401198924987	589823	14830	0.025143	11	MEX
86691430	87043255	0.1858	351825	7304	0.020760	11	MEX
47642396	51209130	0.1425	3566734	24310	0.006816	11	MEX
106576901	107359158	0.5269	782257	16527	0.021127	11	MEX
48168915	56390146	0.143261265432	8221231	54068	0.006577	11	MEX
71079401	72970563	1.9263	1891162	31278	0.016539	11	MEX
36470396	36836727	0.168166789668	366331	8195	0.022371	11	MEX
84668331	85885461	0.1613	1217130	26200	0.021526	11	MEX
44692325	60603605	4.951780181	15911280	203773	0.012807	11	MEX
32649924	35501666	4.48215244055	2851742	59973	0.021030	11	MEX
112912567	114012859	1.66248393855	1100292	25721	0.023377	11	MEX
104873549	105659667	0.214708260105	786118	17317	0.022029	11	MEX
83633050	86161513	0.8628	2528463	57994	0.022936	11	MEX
55509217	56572616	0.0444	1063399	24361	0.022909	11	MEX
103085696	103835559	0.5603	749863	16327	0.021773	11	MEX
41752104	42410282	0.314482290218	658178	16781	0.025496	11	MEX
6518786	7543095	1.7015	1024309	24442	0.023862	11	MEX
47290966	48821331	0.1258	1530365	18645	0.012183	11	MEX
37891419	38684026	0.1571	792607	18912	0.023861	11	MEX
46764956	50615398	0.3097	3850442	36734	0.009540	11	MEX
55495691	56718765	0.0934	1223074	28299	0.023138	11	MEX
84546290	86183814	0.450722085829	1637524	35670	0.021783	11	MEX
15020169	16674872	1.8614	1654703	38800	0.023448	11	MEX
81414611	82576946	0.6165	1162335	27446	0.023613	11	MEX
91399294	91965877	0.337884137931	566583	14353	0.025333	11	MEX
80119743	82201805	1.71139442623	2082062	51944	0.024948	11	MEX
27403264	29112633	0.719954420258	1709369	35400	0.020709	11	MEX
99028386	100853809	1.52143448276	1825423	47317	0.025921	11	MEX
27599951	29427410	0.743530399641	1827459	38997	0.021339	11	MEX
73367245	74772977	0.85003656341	1405732	25273	0.017979	11	MEX
97579496	98135820	0.366752205882	556324	13103	0.023553	11	MEX
113455525	113927448	0.393722017544	471923	9521	0.020175	11	MEX
110163726	110827916	0.5338	664190	14078	0.021196	11	MEX
84631604	86123556	0.293984247871	1491952	31862	0.021356	11	MEX
39023888	40003206	0.3092	979318	20580	0.021015	11	MEX
106353342	109125543	2.3648	2772201	56376	0.020336	11	MEX
49554624	56324301	0.035	6769677	45579	0.006733	11	MEX
47620968	56324301	0.1775	8703333	60268	0.006925	11	MEX
90326171	91619884	0.6	1293713	32513	0.025132	11	MEX
9109464	10368823	0.522338637573	1259359	21372	0.016971	11	MEX
38684025	39864108	0.212064044944	1180083	25056	0.021232	11	MEX
51368195	56566707	0.052	5198512	39198	0.007540	11	MEX
45564708	51339711	0.862270008285	5775003	62131	0.010759	11	MEX
51368195	56566707	0.052	5198512	39198	0.007540	11	MEX
9122382	10373555	0.6382	1251173	21261	0.016993	11	MEX
10848169	11363550	1.44502213439	515381	13215	0.025641	11	MEX
8408188	10368823	0.8625	1960635	35790	0.018254	11	MEX
103961581	105942450	0.686283084983	1980869	44713	0.022572	11	MEX
38033048	39618907	0.2574	1585859	34989	0.022063	11	MEX
96444629	96850448	0.419843085908	405819	9917	0.024437	11	MEX
112759838	113176594	0.538184332282	416756	10541	0.025293	11	MEX
10764999	11395983	1.708	630984	15943	0.025267	11	MEX
29882341	31968622	0.9117	2086281	45467	0.021793	11	MEX
47304563	50452602	0.2118	3148039	26004	0.008260	11	MEX
103961581	104873550	0.373454241645	911969	21430	0.023499	11	MEX
37240969	38038907	0.325327365867	797938	20028	0.025100	11	MEX
38803201	40098661	0.4113	1295460	27217	0.021010	11	MEX
88293892	91391636	1.1277	3097744	52049	0.016802	11	MEX
51434757	55365761	0.00343478799901	3931004	10692	0.002720	11	MEX
20798794	21389983	1.52022374629	591189	15273	0.025834	11	MEX
37931551	38993565	0.204198916968	1062014	24461	0.023033	11	MEX
81548570	83462171	0.982100255754	1913601	42130	0.022016	11	MEX
47290966	51339711	0.2118	4048745	31647	0.007816	11	MEX
55381648	57158156	0.2907	1776508	41231	0.023209	11	MEX
57212016	58546143	0.519966752911	1334127	24792	0.018583	11	MEX
84384234	85863473	0.341391864407	1479239	33101	0.022377	11	MEX
55141727	56346180	0.035	1204453	29250	0.024285	11	MEX
25717910	27352937	1.6485	1635027	37345	0.022841	11	MEX
55492763	56749881	0.0934	1257118	28986	0.023058	11	MEX
98206431	98952361	0.9767	745930	17657	0.023671	11	MEX
22791404	23242619	0.3236	451215	10295	0.022816	11	MEX
25190985	25819061	0.445909335576	628076	15105	0.024050	11	MEX
97611343	98135820	0.334952205882	524477	12464	0.023765	11	MEX
115845731	116328747	1.3869	483016	13042	0.027001	11	MEX
96789141	97799764	0.9945	1010623	25205	0.024940	11	MEX
86691430	87283254	0.357	591824	13400	0.022642	11	MEX
27745763	30245041	1.2386	2499278	55616	0.022253	11	MEX
89232946	90877474	0.45	1644528	26437	0.016076	11	MEX
55381648	56599676	0.0484	1218028	28262	0.023203	11	MEX
44979331	48262873	1.59248196647	3283542	60333	0.018374	11	MEX
55492763	58453200	0.7343	2960437	62559	0.021132	11	MEX
37195472	38781224	0.4661	1585752	38133	0.024047	11	MEX
45574413	51322596	0.85570178282	5748183	61547	0.010707	11	MEX
55512217	58453200	0.7343	2940983	61910	0.021051	11	MEX
4448079	4950876	0.782741104294	502797	14791	0.029417	11	MEX
11010407	11341045	0.7507	330638	9453	0.028590	11	MEX
84009914	85584127	0.481754123711	1574213	36709	0.023319	11	MEX
86093091	87606160	1.32176618864	1513069	34678	0.022919	11	MEX
92666915	94275016	0.977636363636	1608101	32149	0.019992	11	MEX
24196282	24734692	0.301292898342	538410	14216	0.026404	11	MEX
57895403	59421378	0.603900315457	1525975	29401	0.019267	11	MEX
97927205	98648048	0.374919557196	720843	16441	0.022808	11	MEX
37631743	39310696	0.344794501718	1678953	39398	0.023466	11	MEX
84668331	85907854	0.175198272553	1239523	26731	0.021566	11	MEX
87613188	88682824	0.83860580383	1069636	22141	0.020700	11	MEX
27224936	29162184	0.828684345594	1937248	40033	0.020665	11	MEX
93031069	93994499	0.362137145855	963430	19219	0.019949	11	MEX
58010662	58837874	0.2607	827212	15793	0.019092	11	MEX
48150781	56288884	0.1433	8138103	52241	0.006419	11	MEX
85885460	87283254	1.0631	1397794	30755	0.022003	11	MEX
45075603	46302589	0.993201538461	1226986	28009	0.022827	11	MEX
96575535	97189428	0.814157581227	613893	15636	0.025470	11	MEX
42184889	42853010	0.353648234683	668121	16391	0.024533	11	MEX
55266586	57795074	0.585	2528488	54812	0.021678	11	MEX
22858684	23727925	0.74884914611	869241	20274	0.023324	11	MEX
103124328	103495588	0.355865851963	371260	8095	0.021804	11	MEX
55280047	56627064	0.0774	1347017	31945	0.023715	11	MEX
103930509	105724294	0.626972440087	1793785	40991	0.022852	11	MEX
30596089	31853478	0.444118545697	1257389	25794	0.020514	11	MEX
47332531	55125291	0.2118	7792760	35420	0.004545	11	MEX
25960023	26768487	0.8327	808464	19600	0.024244	11	MEX
60625152	62610457	2.08243207856	1985305	34763	0.017510	11	MEX
9133227	10412511	0.7971	1279284	21964	0.017169	11	MEX
24487421	24987244	1.0855	499823	12806	0.025621	11	MEX
92237284	92757097	0.636603170409	519813	12978	0.024967	11	MEX
15399916	17446428	1.8173	2046512	43307	0.021161	11	MEX
27745763	29448646	0.7347	1702883	36861	0.021646	11	MEX
29488127	31968622	1.1277	2480495	54978	0.022164	11	MEX
84848795	85673563	0.0923755154639	824768	16868	0.020452	11	MEX
81027392	81928029	0.436400808625	900637	23199	0.025758	11	MEX
20211463	20691505	0.77046677502	480042	11058	0.023036	11	MEX
100058719	102416211	1.82401196359	2357492	50807	0.021551	11	MEX
116337641	117071762	0.8667	734121	16726	0.022784	11	MEX
21537941	22003721	0.522884129847	465780	12104	0.025987	11	MEX
100814173	102080326	0.862	1266153	27182	0.021468	11	MEX
41052886	42859726	0.915395737123	1806840	44355	0.024548	11	MEX
123490605	125926767	3.0551	2436162	54157	0.022230	11	MEX
45517953	48204143	0.80681169011	2686190	45366	0.016889	11	MEX
48821330	57092768	0.2826	8271438	64698	0.007822	11	MEX
80381795	80979556	0.571543381843	597761	14978	0.025057	11	MEX
57087372	58486737	0.6488	1399365	26410	0.018873	11	MEX
73303708	74407896	0.7346	1104188	19397	0.017567	11	MEX
55314559	56560668	0.052	1246109	29314	0.023524	11	MEX
82882449	83462643	0.1113	580194	12327	0.021246	11	MEX
126895306	129560585	4.60185316768	2665279	64363	0.024149	11	MEX
90438903	91399295	0.470516551724	960392	23933	0.024920	11	MEX
27849388	30157066	0.828850613908	2307678	51232	0.022201	11	MEX
24128736	24550780	0.2256	422044	11326	0.026836	11	MEX
47937297	54799338	0.1425	6862041	23877	0.003480	11	MEX
55158556	56529087	0.0452969251337	1370531	32804	0.023935	11	MEX
81573762	81967461	0.126484910328	393699	9699	0.024636	11	MEX
98913586	99568735	0.458972872148	655149	18101	0.027629	11	MEX
103930509	104857665	0.2571	927156	21684	0.023388	11	MEX
105725342	106623051	0.756984908897	897709	20237	0.022543	11	MEX
36994877	38568215	0.963293004115	1573338	37858	0.024062	11	MEX
102680775	103606689	0.6505	925914	19901	0.021493	11	MEX
55479202	56640470	0.0727	1161268	27090	0.023328	11	MEX
111050525	112330350	1.41532545455	1279825	25460	0.019893	11	MEX
26243204	26592361	0.3213	349157	8120	0.023256	11	MEX
98926888	99331783	0.326304210526	404895	11025	0.027229	11	MEX
97729806	98135820	0.215018872549	406014	9864	0.024295	11	MEX
101240800	101918512	0.2904545961	677712	14814	0.021859	11	MEX
13137351	13980737	0.7044	843386	18262	0.021653	11	MEX
42613424	43662925	0.4613	1049501	24566	0.023407	11	MEX
5217883	5532253	0.680372210934	314370	8798	0.027986	11	MEX
125281629	126275568	1.00220252733	993939	19766	0.019887	11	MEX
22712402	23438616	0.460922300469	726214	16467	0.022675	11	MEX
84461645	85941973	0.384000438596	1480328	33054	0.022329	11	MEX
45917731	51209130	0.632975241158	5291399	52235	0.009872	11	MEX
69658525	70031658	0.86428902972	373133	8076	0.021644	11	MEX
123559149	123974440	0.2598	415291	9338	0.022485	11	MEX
30638441	31917684	0.4364	1279243	26324	0.020578	11	MEX
47353898	51339711	0.2118	3985813	30480	0.007647	11	MEX
55205538	58206385	0.6827	3000847	65294	0.021759	11	MEX
59070309	59963564	0.302089297383	893255	16871	0.018887	11	MEX
15598112	16410499	1.0048	812387	19736	0.024294	11	MEX
25819060	26432910	0.643704888889	613850	15414	0.025110	11	MEX
23169242	23915560	0.5848	746318	17484	0.023427	11	MEX
77672551	78878870	1.24518459959	1206319	27762	0.023014	11	MEX
90600751	92434832	1.21	1834081	45783	0.024962	11	MEX
28694047	30528554	0.856078697964	1834507	42550	0.023194	11	MEX
14711688	15925319	1.51142816901	1213631	28738	0.023679	11	MEX
35901840	37108845	2.39720704693	1207005	28580	0.023678	11	MEX
27796405	29802990	0.63	2006585	44258	0.022056	11	MEX
