START	END	cM	Len	SNP_Count	Prop_Cov	CHROM	Pop
27629879	28383431	0.4038	753552	14869	0.019732	10	PUR
37059989	63918723	15.505946133	26858734	425197	0.015831	10	PUR
110382090	111197730	0.2427	815640	20848	0.025560	10	PUR
133358	695901	0.0	562543	15875	0.028220	10	PUR
20720139	21647317	0.9739	927178	22277	0.024027	10	PUR
34783145	35898182	0.432793626416	1115037	21267	0.019073	10	PUR
50261728	50908243	0.563450446122	646515	17912	0.027706	10	PUR
20448738	21288921	0.8527	840183	21661	0.025781	10	PUR
30850623	36039510	4.14324438202	5188887	107772	0.020770	10	PUR
11678417	16272229	10.0313	4593812	103609	0.022554	10	PUR
30653145	34521238	4.35779873745	3868093	80841	0.020899	10	PUR
68591940	71038431	1.53602288358	2446491	41855	0.017108	10	PUR
91273932	93681119	2.56440152866	2407187	51178	0.021261	10	PUR
57235130	62403707	3.67650689295	5168577	116238	0.022489	10	PUR
68659100	69382572	0.3552	723472	14743	0.020378	10	PUR
84624368	85065214	0.000105531486379	440846	10619	0.024088	10	PUR
8501820	13792662	9.66910769231	5290842	125060	0.023637	10	PUR
19692926	19979880	0.340798474253	286954	7773	0.027088	10	PUR
36929885	38039385	0.3632	1109500	18438	0.016618	10	PUR
6929871	7561564	1.78460462046	631693	16332	0.025854	10	PUR
67606028	71076372	2.3769	3470344	67146	0.019349	10	PUR
112414782	113986829	1.894	1572047	40831	0.025973	10	PUR
130790753	131590153	2.03867288317	799400	23992	0.030013	10	PUR
21077031	23729361	1.60006554545	2652330	54145	0.020414	10	PUR
132984017	133335871	0.0	351854	10946	0.031110	10	PUR
57726254	58284397	0.0720608586256	558143	12589	0.022555	10	PUR
31108964	31476427	0.16	367463	8169	0.022231	10	PUR
50107436	50605365	0.394839534884	497929	14748	0.029619	10	PUR
55889690	56174957	0.0810207317073	285267	6411	0.022474	10	PUR
67774449	68175505	0.2067	401056	9993	0.024917	10	PUR
2219433	2531185	0.0	311752	9232	0.029613	10	PUR
82888320	83587491	0.000167370362583	699171	15806	0.022607	10	PUR
84576663	85577824	0.000239661941891	1001161	24278	0.024250	10	PUR
4731189	6112291	2.486	1381102	31313	0.022672	10	PUR
85971276	87286607	0.000314869218527	1315331	29991	0.022801	10	PUR
32657425	33636161	0.420942857143	978736	19382	0.019803	10	PUR
44112762	44801478	0.301228378378	688716	17030	0.024727	10	PUR
86529778	86956734	0.000102206442383	426956	10082	0.023614	10	PUR
91966041	92687829	0.708240588854	721788	16298	0.022580	10	PUR
23369228	24262011	0.452795405879	892783	19302	0.021620	10	PUR
96963737	97977655	0.877945427583	1013918	19058	0.018796	10	PUR
56933270	57352038	0.385901193317	418768	10226	0.024419	10	PUR
93459644	94539797	0.332271668667	1080153	16689	0.015451	10	PUR
105508280	107008696	0.807466177374	1500416	34600	0.023060	10	PUR
18814362	29673125	10.5275	10858763	232761	0.021435	10	PUR
109602687	110110307	0.408239013453	507620	13395	0.026388	10	PUR
20867438	21480646	0.702214663951	613208	15739	0.025667	10	PUR
12845346	14264730	3.90039514246	1419384	33336	0.023486	10	PUR
86654620	87268780	0.00014702008791	614160	15299	0.024910	10	PUR
174860	1305706	0.0	1130846	29213	0.025833	10	PUR
64823308	67310262	1.34445	2486954	53343	0.021449	10	PUR
67160807	67560823	0.3556	400016	9012	0.022529	10	PUR
131248108	132602659	4.3959	1354551	37471	0.027663	10	PUR
66510335	66877088	0.112310204082	366753	8045	0.021936	10	PUR
84650212	85065214	9.93448458428e-05	415002	10046	0.024207	10	PUR
50135922	50760989	0.5361	625067	17488	0.027978	10	PUR
92449964	92910530	0.914943949045	460566	10599	0.023013	10	PUR
82887881	83489672	0.000144059147003	601791	13619	0.022631	10	PUR
38145931	43548632	0.1833	5402701	17259	0.003195	10	PUR
73411444	79255021	4.7537	5843577	112883	0.019317	10	PUR
30848656	35893823	3.9213	5045167	104745	0.020761	10	PUR
25595661	25985200	0.194831990925	389539	9148	0.023484	10	PUR
32093446	33388980	0.4279	1295534	23127	0.017851	10	PUR
100283803	101145713	0.306500396825	861910	15577	0.018073	10	PUR
127459188	127890694	0.506283122363	431506	9511	0.022041	10	PUR
86583133	87210504	0.000150182590159	627371	15570	0.024818	10	PUR
25468977	25985200	0.349698698999	516223	11959	0.023166	10	PUR
56459924	57709313	1.0855	1249389	28792	0.023045	10	PUR
57745955	62604856	3.6199	4858901	110550	0.022752	10	PUR
91378078	91926627	0.495971718882	548549	11531	0.021021	10	PUR
54752685	55186100	0.540536631331	433415	10433	0.024072	10	PUR
124423328	124982383	0.714019009901	559055	13001	0.023255	10	PUR
9690397	10839968	1.8755	1149571	29466	0.025632	10	PUR
86804397	87186716	9.15210580137e-05	382319	9742	0.025481	10	PUR
67098175	67678664	0.3983	580489	13808	0.023787	10	PUR
18750414	19666547	0.7076	916133	22439	0.024493	10	PUR
15531256	16133861	0.9383	602605	15587	0.025866	10	PUR
115097717	115923219	0.8608	825502	20713	0.025091	10	PUR
54536852	56206199	1.6098534466	1669347	39578	0.023709	10	PUR
62163980	64423416	1.81280390363	2259436	54079	0.023935	10	PUR
131057681	132629734	4.9955	1572053	43977	0.027974	10	PUR
132648253	135294772	0.575817421603	2646519	70019	0.026457	10	PUR
33685156	35078985	1.61874684803	1393829	33081	0.023734	10	PUR
11011508	11291763	0.4283	280255	8350	0.029794	10	PUR
74668676	75870423	0.5336	1201747	18017	0.014992	10	PUR
21521020	22597174	0.319400313339	1076154	18308	0.017012	10	PUR
68591940	71441964	2.63133246657	2850024	51646	0.018121	10	PUR
30851269	31906488	0.767352017937	1055219	22183	0.021022	10	PUR
32413668	33653056	0.676906717124	1239388	23947	0.019322	10	PUR
62163980	64518263	1.90240902174	2354283	56206	0.023874	10	PUR
80835479	89573429	9.30797424242	8737950	180408	0.020646	10	PUR
73934260	75529087	0.2928	1594827	23480	0.014723	10	PUR
73729957	74883088	0.429020207254	1153131	19015	0.016490	10	PUR
35211787	37511225	1.8966	2299438	44399	0.019309	10	PUR
109140985	109833380	0.6224	692395	19067	0.027538	10	PUR
131704433	132582213	2.54019244288	877780	22848	0.026029	10	PUR
57511034	58341455	0.2447	830421	17851	0.021496	10	PUR
68757123	69537938	0.198569138277	780815	14795	0.018948	10	PUR
37880349	42458040	0.019	4577691	9983	0.002181	10	PUR
100243278	101398929	0.767820756458	1155651	21184	0.018331	10	PUR
75971973	76874459	0.256799531616	902486	15444	0.017113	10	PUR
116396903	118101086	1.46000243902	1704183	38538	0.022614	10	PUR
66877087	67626689	0.5118	749602	17979	0.023985	10	PUR
68721658	69879968	0.433087777778	1158310	21226	0.018325	10	PUR
115801064	117775322	1.7112	1974258	44027	0.022301	10	PUR
118541921	122769920	7.88440216802	4227999	93292	0.022065	10	PUR
109652228	115557802	6.2556	5905574	144660	0.024496	10	PUR
120593326	123753662	4.72588181818	3160336	70100	0.022181	10	PUR
124580624	125304930	1.01943023847	724306	17330	0.023926	10	PUR
35176491	50216323	5.83152989278	15039832	166290	0.011057	10	PUR
67116112	67438390	0.160805794948	322278	7259	0.022524	10	PUR
125070790	125245014	0.1296	174224	4903	0.028142	10	PUR
107348591	108234184	0.817376101096	885593	20185	0.022793	10	PUR
37256715	43769560	0.4076	6512845	37030	0.005686	10	PUR
51561507	53195400	1.1521	1633893	24780	0.015166	10	PUR
83067572	89850259	7.75250624519	6782687	145461	0.021446	10	PUR
64442251	65728428	0.720574821615	1286177	25264	0.019643	10	PUR
99695470	100215912	0.648963317972	520442	12833	0.024658	10	PUR
73934260	77243217	1.2642312628	3308957	53048	0.016032	10	PUR
6791847	11265074	8.8899	4473227	111788	0.024990	10	PUR
560143	1705685	0.0	1145542	30240	0.026398	10	PUR
24632368	25858870	1.4847	1226502	26766	0.021823	10	PUR
26400977	30162554	4.55514288846	3761577	72523	0.019280	10	PUR
32203865	33898806	1.3395	1694941	33498	0.019764	10	PUR
34649145	35971667	0.5523	1322522	25753	0.019473	10	PUR
68323966	79739250	13.2659	11415284	231873	0.020313	10	PUR
10167115	13110247	6.3604386797	2943132	70418	0.023926	10	PUR
56447524	64423416	6.36309488189	7975892	183644	0.023025	10	PUR
129247945	130454947	2.68207427427	1207002	33124	0.027443	10	PUR
68721658	69552781	0.3251	831123	15955	0.019197	10	PUR
71522458	72730811	2.70096749436	1208353	28479	0.023568	10	PUR
91804700	92840873	0.978823643411	1036173	23328	0.022514	10	PUR
129239801	129707306	1.12031678322	467505	12897	0.027587	10	PUR
2619995	3863311	5.39209557196	1243316	35847	0.028832	10	PUR
85073239	85309633	5.6588945326e-05	236394	5369	0.022712	10	PUR
114943530	120242360	8.75735280251	5298830	123077	0.023227	10	PUR
26168592	26901223	0.83093627153	732631	15198	0.020744	10	PUR
43971268	44432834	0.350420699997	461566	9999	0.021663	10	PUR
17629080	20249844	2.4716	2620764	54437	0.020771	10	PUR
21050687	36022031	15.5876	14971344	307189	0.020518	10	PUR
109794684	110369146	0.5375	574462	14690	0.025572	10	PUR
95397003	98765949	3.00382979407	3368946	63120	0.018736	10	PUR
1623118	3621810	4.1171	1998692	59622	0.029831	10	PUR
108795365	110287819	1.27395503484	1492454	39852	0.026702	10	PUR
9966651	11134970	2.20582891295	1168319	31100	0.026619	10	PUR
80876748	82024216	1.46063290366	1147468	17315	0.015090	10	PUR
101226114	101979482	0.4125	753368	12764	0.016943	10	PUR
133863834	135401810	0.0	1537976	38922	0.025307	10	PUR
53263425	53851356	0.9529	587931	14443	0.024566	10	PUR
13832377	14520615	2.3720979064	688238	18657	0.027108	10	PUR
122019307	123136944	1.83655367793	1117637	27141	0.024284	10	PUR
29068370	30532116	3.04470285036	1463746	32148	0.021963	10	PUR
85697879	90493583	8.38161325286	4795704	96788	0.020182	10	PUR
13161240	15969659	5.843	2808419	65753	0.023413	10	PUR
100190154	101149957	0.602075	959803	17616	0.018354	10	PUR
106263617	107909665	0.7997	1646048	38073	0.023130	10	PUR
44182876	45429819	0.783580847145	1246943	32047	0.025700	10	PUR
112394879	114594481	3.29583701433	2199602	55028	0.025017	10	PUR
19695429	20137167	0.5119	441738	11478	0.025984	10	PUR
84940657	85531497	0.000141437652632	590840	14491	0.024526	10	PUR
4773755	12353931	16.5892014337	7580176	180704	0.023839	10	PUR
16714354	20665920	4.758	3951566	86854	0.021980	10	PUR
120585323	122799964	3.39707988629	2214641	47762	0.021566	10	PUR
37511224	42458040	0.0672	4946816	16699	0.003376	10	PUR
116845660	117602922	0.0951	757262	16350	0.021591	10	PUR
30806286	31824923	0.0774611610274	1018637	19888	0.019524	11	PUR
1052837	2916715	0.5965	1863878	46763	0.025089	11	PUR
108854758	109864550	0.749043714822	1009792	23528	0.023300	11	PUR
4470521	5778636	2.31376375488	1308115	35620	0.027230	11	PUR
6355785	10370119	5.74425835962	4014334	86852	0.021635	11	PUR
37984313	39725412	0.2724	1741099	38714	0.022235	11	PUR
58942721	59745228	0.3762875	802507	15357	0.019136	11	PUR
118032222	118809619	0.479404958678	777397	13053	0.016791	11	PUR
82342993	84618275	1.4815	2275282	52537	0.023090	11	PUR
55430336	58331722	0.678303654971	2901386	61545	0.021212	11	PUR
95327168	95785675	1.07635466102	458507	10575	0.023064	11	PUR
73177045	74565309	0.9962	1388264	24890	0.017929	11	PUR
97432745	100405406	2.59879746535	2972661	75116	0.025269	11	PUR
5036865	5910491	1.5322	873626	22600	0.025869	11	PUR
81284503	82284846	0.355	1000343	24269	0.024261	11	PUR
78706415	81201261	3.67719284706	2494846	66548	0.026674	11	PUR
34613180	35266330	0.942484594953	653150	15648	0.023958	11	PUR
36104697	40995770	4.181	4891073	113035	0.023110	11	PUR
88441702	91707987	1.27388041788	3266285	56414	0.017272	11	PUR
42616004	44826940	3.09648333333	2210936	51230	0.023171	11	PUR
76529253	78277728	1.1165	1748475	32582	0.018635	11	PUR
109907598	111021726	1.0345	1114128	23834	0.021393	11	PUR
86743903	87515987	0.6116	772084	17960	0.023262	11	PUR
42246855	42846372	0.280690847914	599517	14811	0.024705	11	PUR
55552030	58878023	0.92640646992	3325993	68027	0.020453	11	PUR
133970505	134575547	0.0	605042	17665	0.029196	11	PUR
104993855	106324238	0.525849217463	1330383	29883	0.022462	11	PUR
25477878	25964645	0.268809881423	486767	11399	0.023418	11	PUR
55110825	56406992	0.035	1296167	32094	0.024761	11	PUR
97692042	98218613	0.276889775442	526571	12600	0.023928	11	PUR
65028821	66226524	0.4318	1197703	20481	0.017100	11	PUR
99446815	100194787	0.7394	747972	21036	0.028124	11	PUR
107200430	109176817	1.656	1976387	38806	0.019635	11	PUR
42113585	43885359	0.8945	1771774	40446	0.022828	11	PUR
79284505	80128722	1.2326472654	844217	23209	0.027492	11	PUR
48128883	51322596	0.1094	3193713	19286	0.006039	11	PUR
55205538	56519987	0.0436319199619	1314449	31331	0.023836	11	PUR
131216533	133847343	3.32366575203	2630810	75845	0.028830	11	PUR
24108012	25480853	1.76449823009	1372841	35215	0.025651	11	PUR
81287046	81802360	0.1092	515314	13111	0.025443	11	PUR
83904785	87385256	1.7954	3480471	78965	0.022688	11	PUR
132894579	134705605	0.0	1811026	50258	0.027751	11	PUR
88022377	89233593	0.547604365904	1211216	19054	0.015731	11	PUR
103974423	104861634	0.223313627408	887211	20825	0.023472	11	PUR
35964677	41061118	4.65273872832	5096441	118121	0.023177	11	PUR
12380230	15567070	3.50732756325	3186840	69520	0.021815	11	PUR
32070270	32539371	0.7123	469101	10324	0.022008	11	PUR
39509208	40122589	0.398883458647	613381	12719	0.020736	11	PUR
94011018	95338404	1.88550958061	1327386	29887	0.022516	11	PUR
110905064	112953130	2.2145	2048066	45347	0.022141	11	PUR
