START	END	cM	Len	SNP_Count	Prop_Cov	CHROM	Pop
106326984	107565141	0.348436341796	1238157	28501	0.023019	10	CR
55457307	56266361	0.327806137184	809054	18877	0.023332	10	CR
106460144	107206396	0.1427	746252	17768	0.023810	10	CR
19613067	22597174	2.2752	2984107	67186	0.022515	10	CR
43083015	44206170	0.6562	1123155	20577	0.018321	10	CR
30800622	31982955	1.0877	1182333	24986	0.021133	10	CR
131861234	133663453	2.1333	1802219	50848	0.028214	10	CR
37614490	43498482	0.211900143369	5883992	25295	0.004299	10	CR
68290202	68749324	0.6576	459122	11345	0.024710	10	CR
57708133	58290940	0.0875542857142	582807	13106	0.022488	10	CR
114925615	117781984	2.98794588722	2856369	66546	0.023297	10	CR
84923425	85387144	0.000111006917001	463719	11079	0.023892	10	CR
109950536	111579691	0.755684644914	1629155	39744	0.024395	10	CR
66824365	67110476	0.125296541787	286111	6989	0.024428	10	CR
89386347	95204264	5.2018	5817917	118438	0.020357	10	CR
106632225	107569075	0.2466	936850	21406	0.022849	10	CR
62663651	63648605	0.436371991001	984954	24065	0.024433	10	CR
91349874	97068493	5.33502206379	5718619	109555	0.019158	10	CR
10501821	10776143	0.5674	274322	7378	0.026895	10	CR
107426663	108667936	1.16964843049	1241273	29027	0.023385	10	CR
79395279	80023329	0.91794464165	628050	13900	0.022132	10	CR
105468966	107766311	1.15658716271	2297345	52114	0.022684	10	CR
550329	1403965	0.0	853636	21875	0.025626	10	CR
31101500	31898047	0.298038695652	796547	17251	0.021657	10	CR
61896025	62419161	0.2892	523136	12967	0.024787	10	CR
95704952	96808540	0.44912003891	1103588	18969	0.017188	10	CR
59324143	61999145	2.7776	2675002	57495	0.021493	10	CR
13741883	14269709	2.04464742647	527826	13965	0.026458	10	CR
83980346	85018205	0.000248446856549	1037859	25072	0.024157	10	CR
129084	1121018	0.0	991934	25227	0.025432	10	CR
33849887	34300160	0.821025021907	450273	10696	0.023755	10	CR
66499905	67070259	0.2443	570354	13300	0.023319	10	CR
30676015	33664987	2.76271903131	2988972	59796	0.020006	10	CR
62665930	65920433	2.16695618019	3254503	71222	0.021884	10	CR
100186894	117766581	15.2797061224	17579687	384819	0.021890	10	CR
44701053	45951333	0.908148	1250280	27574	0.022054	10	CR
57260102	59305813	0.653322728575	2045711	47509	0.023224	10	CR
79377791	81193645	3.9192	1815854	47925	0.026393	10	CR
26380086	34322109	9.89551355372	7942023	159198	0.020045	10	CR
57782100	58082651	0.0493	300551	6989	0.023254	10	CR
18749228	21820347	2.8965	3071119	74677	0.024316	10	CR
3335143	3777577	0.6509	442434	11350	0.025654	10	CR
99803191	100992560	1.1011	1189369	24456	0.020562	10	CR
83681447	85399760	0.000411336668485	1718313	41703	0.024270	10	CR
130342467	131742522	6.91732795699	1400055	42551	0.030392	10	CR
57142078	58257778	0.2709	1115700	24393	0.021863	10	CR
77911646	78707925	1.20872134831	796279	17918	0.022502	10	CR
114596673	117484878	3.39313150436	2888205	66494	0.023023	10	CR
48499233	51008184	1.8776	2508951	48684	0.019404	10	CR
86703114	87269656	0.000135621099786	566542	14098	0.024884	10	CR
73465032	75061444	0.8266	1596412	27804	0.017417	10	CR
83989574	87204449	0.000769589691806	3214875	75114	0.023365	10	CR
115055229	115580679	0.483602526316	525450	13665	0.026006	10	CR
106393384	107426584	0.2296	1033200	24021	0.023249	10	CR
79395726	88509696	4.02472929	9113970	206048	0.022608	10	CR
4687901	5363854	1.0841124139	675953	14891	0.022030	10	CR
119792192	121905612	2.98012439353	2113420	44995	0.021290	10	CR
71160104	87713839	14.4859693357	16553735	361192	0.021819	10	CR
13555221	14005396	0.983732251324	450175	11591	0.025748	10	CR
80093470	80808707	1.02454688958	715237	20980	0.029333	10	CR
82419692	83639836	0.000292082972097	1220144	26860	0.022014	10	CR
102924062	108055243	2.69567777778	5131181	98913	0.019277	10	CR
73521337	76861844	1.3006	3340507	54919	0.016440	10	CR
17152191	17605945	0.6116	453754	10571	0.023297	10	CR
119765850	122319678	3.44340082418	2553828	55504	0.021734	10	CR
132734062	133606490	0.2092	872428	25123	0.028797	10	CR
99558737	100202596	1.0500398952	643859	16022	0.024884	10	CR
129084	659750	0.0	530666	14863	0.028008	10	CR
56422332	60129387	2.09517485655	3707055	85825	0.023152	10	CR
37009785	42938391	0.2638	5928606	26400	0.004453	10	CR
56422332	60156574	2.1277	3734242	86420	0.023143	10	CR
6731488	12481500	11.8166507155	5750012	138802	0.024139	10	CR
59398493	61036395	1.43242405063	1637902	35266	0.021531	10	CR
8854744	12415782	5.79872640108	3561038	85236	0.023936	10	CR
57725295	58340059	0.0940933864915	614764	13855	0.022537	10	CR
13648316	13887165	0.6738	238849	6534	0.027356	10	CR
67629397	68073806	0.240093862651	444409	11285	0.025393	10	CR
88440637	90932016	8.88145668043	2491379	43958	0.017644	10	CR
92885224	94466064	0.6887	1580840	27087	0.017135	10	CR
73610593	83896153	8.50767593569	10285560	208153	0.020237	10	CR
97191361	98031160	0.6191	839799	15553	0.018520	10	CR
21484181	22838848	0.496303921569	1354667	24128	0.017811	10	CR
71137824	80588450	12.368633064	9450626	204118	0.021598	10	CR
106574427	107565141	0.233682828283	990714	22766	0.022979	10	CR
68881006	73208703	6.2366	4327697	88418	0.020431	10	CR
17047286	24786164	7.18995842881	7738878	167067	0.021588	10	CR
73720306	75647352	0.554491441549	1927046	30480	0.015817	10	CR
35182336	36559142	1.29197522804	1376806	27785	0.020181	10	CR
62625979	63770969	0.943029073482	1144990	27836	0.024311	10	CR
66728111	68393664	0.9936	1665553	40480	0.024304	10	CR
71713145	75647352	4.91676555059	3934207	79476	0.020201	10	CR
27110793	27670249	0.279156872038	559456	8158	0.014582	10	CR
116144978	123002263	11.1661337622	6857285	153334	0.022361	10	CR
86791124	87125225	7.99784394796e-05	334101	8495	0.025427	10	CR
134890017	135433029	0.0	543012	11319	0.020845	10	CR
43883410	45799950	1.2998	1916540	42889	0.022378	10	CR
5702220	6124598	0.621713521695	422378	8818	0.020877	10	CR
58342828	59422052	0.385974891888	1079224	26737	0.024774	10	CR
31331779	32051445	0.4374	719666	15524	0.021571	10	CR
64910387	65920433	0.452244927536	1010046	19846	0.019649	10	CR
109579265	110254106	0.479163636364	674841	17968	0.026626	10	CR
4146114	4968147	1.97056194564	822033	24230	0.029476	10	CR
36282983	43475791	1.2556	7192808	50642	0.007041	10	CR
54399603	54741056	0.7946	341453	8346	0.024443	10	CR
123002262	123984121	2.39974574907	981859	22353	0.022766	10	CR
9140248	9700118	0.3157	559870	13159	0.023504	10	CR
94169697	95344238	1.03971887925	1174541	21208	0.018056	10	CR
129045622	130481846	3.91974955408	1436224	39635	0.027597	10	CR
81069267	82044100	0.843415782123	974833	12319	0.012637	10	CR
102493398	117889939	14.2152	15396541	347319	0.022558	10	CR
73720306	89819396	16.1546996198	16099090	331749	0.020607	10	CR
68749323	70293953	0.7104	1544630	26978	0.017466	10	CR
124953731	125456920	0.7820617737	503189	13456	0.026741	10	CR
106371285	106823351	0.0982593155893	452066	10843	0.023985	10	CR
62953176	64264006	0.929882711496	1310830	30601	0.023345	10	CR
52059332	53163439	0.797416307757	1104107	21939	0.019870	10	CR
68757816	69910456	0.562822345579	1152640	21121	0.018324	10	CR
125741836	127754026	4.27912724252	2012190	46400	0.023059	10	CR
84567186	85483525	0.000219356910797	916339	22594	0.024657	10	CR
56316190	56886698	0.5558	570508	14131	0.024769	10	CR
68757816	70083476	0.611941883767	1325660	24095	0.018176	10	CR
84055684	85333184	0.000305813081778	1277500	30377	0.023778	10	CR
95743086	120353343	25.7226004795	24610257	531177	0.021584	10	CR
55074045	56162797	0.617960474308	1088752	25354	0.023287	10	CR
112596183	114251650	1.60148890865	1655467	41987	0.025363	10	CR
17047286	23221446	5.282	6174160	132457	0.021453	10	CR
55947022	57264162	1.3075	1317140	31888	0.024210	10	CR
58306080	59236993	0.390777850585	930913	23590	0.025341	10	CR
8891483	12641174	6.37759747899	3749691	89339	0.023826	10	CR
57142078	57692413	0.1876	550335	11668	0.021202	10	CR
107265849	107883946	0.2835	618097	13635	0.022060	10	CR
32471767	33419880	0.2684	948113	17237	0.018180	10	CR
66883487	67505919	0.3369	622432	14811	0.023795	10	CR
30929347	32051445	0.6489	1122098	24162	0.021533	10	CR
49721398	50796284	1.16252258065	1074886	30402	0.028284	10	CR
67766116	68576714	0.618862652214	810598	20290	0.025031	10	CR
27857214	28638845	0.4136	781631	16073	0.020563	10	CR
116567637	117676313	0.316804446978	1108676	23827	0.021491	10	CR
30719402	31816596	1.0219	1097194	22814	0.020793	10	CR
84567186	85207769	0.000153345331792	640583	15184	0.023703	10	CR
92006646	92928973	1.32181993671	922327	20981	0.022748	10	CR
2121278	2634705	0.0723538461539	513427	15185	0.029576	10	CR
86469911	87175003	0.000168787755348	705092	16900	0.023969	10	CR
88010141	90081732	8.22855973429	2071591	33410	0.016128	10	CR
2731540	6705913	12.6504312806	3974373	103449	0.026029	10	CR
126743369	127991101	2.3233968236	1247732	29992	0.024037	10	CR
114793571	115658535	1.4486	864964	21910	0.025331	10	CR
44736525	45541384	0.68	804859	20435	0.025390	10	CR
12278043	22358210	15.8938	10080167	225814	0.022402	10	CR
109518277	110176923	0.5879	658646	18045	0.027397	10	CR
57480192	59071119	0.5244	1590927	37315	0.023455	10	CR
127915015	130117120	4.94865699414	2202105	53855	0.024456	10	CR
6651940	9463025	6.58920132275	2811085	68739	0.024453	10	CR
84323408	85448900	0.000269424796115	1125492	27370	0.024318	10	CR
97228337	98146500	0.624802243126	918163	17514	0.019075	10	CR
129878744	131206649	5.14660875421	1327905	38511	0.029001	10	CR
3772121	4955775	4.20025908142	1183654	34940	0.029519	10	CR
16998046	17589343	0.6941	591297	13918	0.023538	10	CR
70894145	72165009	2.95798618596	1270864	29574	0.023271	10	CR
73517144	76845170	1.27156923077	3328026	54553	0.016392	10	CR
49979394	50839403	0.6641	860009	24431	0.028408	10	CR
86453638	87096905	0.000153987838494	643267	15634	0.024304	10	CR
30921243	31171442	0.2115	250199	5334	0.021319	10	CR
44101905	45248476	0.7497	1146571	28677	0.025011	10	CR
108880350	109570816	0.3782	690466	18551	0.026867	10	CR
19091256	19554188	0.3368	462932	12125	0.026192	10	CR
52811124	56224235	4.09950622785	3413111	80596	0.023614	10	CR
57200978	58290940	0.247336638655	1089962	23512	0.021571	10	CR
68155718	68576714	0.367245781466	420996	10628	0.025245	10	CR
102519081	117191098	13.1930224787	14672017	329320	0.022445	10	CR
32456669	33420884	0.316671657754	964215	17456	0.018104	10	CR
57059875	58224821	0.3575	1164946	25747	0.022101	10	CR
66525692	67190073	0.267715464995	664381	15703	0.023636	10	CR
73533440	76829990	1.19207507331	3296550	53782	0.016315	10	CR
117946907	120016356	5.17529160839	2069449	46684	0.022559	10	CR
67624160	68459108	0.5846	834948	20775	0.024882	10	CR
83814218	84567187	0.000180248743933	752969	18359	0.024382	10	CR
91619248	92140054	0.9491	520806	11057	0.021231	10	CR
62665930	63679775	0.430911252654	1013845	24674	0.024337	10	CR
7590677	8269348	1.7403	678671	15352	0.022621	10	CR
61804621	62658019	0.791814900859	853398	20944	0.024542	10	CR
92364264	92844732	0.347793671417	480468	11078	0.023057	10	CR
93067143	94528036	0.603428628641	1460893	24144	0.016527	10	CR
28655910	34151815	7.52489803708	5495905	113385	0.020631	10	CR
112566849	113524089	0.6567	957240	24846	0.025956	10	CR
132197534	132657793	0.940206852491	460259	13577	0.029499	10	CR
6376401	7169537	2.39437429717	793136	19178	0.024180	10	CR
121905611	123002806	1.52561749696	1097195	26218	0.023896	10	CR
49801411	50634771	0.932	833360	24207	0.029048	10	CR
37876391	44254906	0.712215089163	6378515	35993	0.005643	10	CR
17131802	22742600	4.87547694913	5610798	119374	0.021276	10	CR
13638429	14007905	1.27321118202	369476	9758	0.026410	10	CR
66521845	67576247	0.5577	1054402	24527	0.023262	10	CR
31368294	33706966	1.47458713693	2338672	46986	0.020091	10	CR
121979717	122756275	1.02450296053	776558	18121	0.023335	10	CR
100240680	101975376	0.90392074928	1734696	30648	0.017668	10	CR
68865795	69899159	0.421528362184	1033364	18113	0.017528	10	CR
26160948	26770053	0.515282385802	609105	13215	0.021696	10	CR
15860421	16742169	2.05339930287	881748	21945	0.024888	10	CR
58848406	59841493	0.5554	993087	23123	0.023284	10	CR
68635856	70083476	0.803756973684	1447620	26939	0.018609	10	CR
113067210	114186224	0.8853	1119014	28978	0.025896	10	CR
62807352	63830189	0.578914947552	1022837	24906	0.024350	10	CR
83223537	84286545	0.000254467125194	1063008	25450	0.023942	10	CR
115715045	117851775	2.23805180832	2136730	48554	0.022724	10	CR
92354491	92844732	0.347793671417	490241	11322	0.023095	10	CR
5600853	8420090	8.2195382263	2819237	66545	0.023604	10	CR
109607447	111561539	1.0442	1954092	48727	0.024936	10	CR
72089872	73278481	2.79558094621	1188609	30245	0.025446	10	CR
37700133	43883411	0.456	6183278	32583	0.005270	10	CR
53057557	71534063	16.0663321101	18476506	411568	0.022275	10	CR
95644254	96853882	0.509087730061	1209628	20822	0.017214	10	CR
130888486	131416658	1.1777	528172	15845	0.030000	10	CR
33545806	35921458	2.4117	2375652	51570	0.021708	10	CR
79395726	87847392	4.02457074501	8451666	191293	0.022634	10	CR
80293485	80823982	0.8924	530497	15526	0.029267	10	CR
82419692	83639836	0.000292082972097	1220144	26860	0.022014	10	CR
128001097	129199425	2.91278336484	1198328	26937	0.022479	10	CR
10821135	11322197	1.0154	501062	14267	0.028474	10	CR
107049863	107785510	0.209120610687	735647	15941	0.021669	10	CR
106279385	107063891	0.295331092437	784506	19046	0.024278	10	CR
58342828	59324144	0.339630769231	981316	24413	0.024878	10	CR
13208287	14073728	2.05424	865441	20245	0.023393	10	CR
20821379	21715413	0.975223809524	894034	21016	0.023507	10	CR
73607305	77418610	1.6228092616	3811305	63162	0.016572	10	CR
102898428	104143581	0.493796067918	1245153	19919	0.015997	10	CR
110361626	110742927	0.0927652086371	381301	10319	0.027063	10	CR
11233619	14434376	8.23626496221	3200757	73225	0.022877	10	CR
133144401	133540585	0.0	396184	10616	0.026796	10	CR
93995516	95362627	1.11427241553	1367111	24036	0.017582	10	CR
118427415	123400385	9.3445	4972970	111858	0.022493	10	CR
102926741	104539932	0.503359272401	1613191	25391	0.015740	10	CR
102799681	104539932	0.702891862718	1740251	28156	0.016179	10	CR
80036875	80740616	1.1043	703741	20644	0.029335	10	CR
14707469	15195003	0.721775788497	487534	9117	0.018700	10	CR
29965432	33589387	4.28410877193	3623955	72999	0.020143	10	CR
34265530	35081110	0.444831357329	815580	19249	0.023602	10	CR
78167650	81146091	4.92122747269	2978441	75428	0.025325	10	CR
18713205	19194504	0.2521	481299	10865	0.022574	10	CR
28502157	28973315	0.510775436443	471158	8873	0.018832	10	CR
83991402	84580026	0.000140907177651	588624	14043	0.023857	10	CR
124240466	125063582	1.1146	823116	19247	0.023383	10	CR
24614503	25873145	1.6977	1258642	27503	0.021851	10	CR
17572668	19344349	1.79542858907	1771681	31562	0.017815	10	CR
111436329	112394880	0.464975785797	958551	21171	0.022086	10	CR
117886741	118774349	1.2495	887608	19884	0.022402	10	CR
52096868	52868717	0.2664	771849	14410	0.018669	10	CR
65719405	66964871	0.753549103888	1245466	27941	0.022434	10	CR
103601710	105244271	0.4109	1642561	23926	0.014566	10	CR
86750639	87269656	0.000124244374376	519017	13125	0.025288	10	CR
110836821	111609806	0.2237	772985	17403	0.022514	10	CR
26831460	27894912	0.6495	1063452	16456	0.015474	10	CR
62062317	62548390	0.1745	486073	12180	0.025058	10	CR
110519116	111464801	0.283489942857	945685	22712	0.024016	10	CR
56209686	57021209	0.838719125683	811523	19905	0.024528	10	CR
109502211	111246191	1.21017040498	1743980	45457	0.026065	10	CR
2149119	3068654	1.52369497487	919535	27851	0.030288	10	CR
89476161	90723740	0.910784536082	1247579	27521	0.022060	10	CR
72974670	78048092	4.8668	5073422	96587	0.019038	10	CR
105244270	106021333	0.654	777063	16395	0.021099	10	CR
56973793	60733784	2.35913512881	3759991	85190	0.022657	10	CR
82534671	83588299	0.000252221703114	1053628	23272	0.022088	10	CR
82736484	83854382	0.00026760691389	1117898	25955	0.023218	10	CR
71310256	73136088	4.43297614679	1825832	45660	0.025008	10	CR
129045622	131512414	7.61550119522	2466792	70972	0.028771	10	CR
109925329	110287819	0.112919581364	362490	9319	0.025708	10	CR
55439672	56410878	0.539	971206	22860	0.023538	10	CR
5582115	6246315	1.65839066986	664200	14986	0.022563	10	CR
64305388	66012934	1.10600068966	1707546	34669	0.020303	10	CR
116618364	117561672	0.1826	943308	20035	0.021239	10	CR
30893301	31864160	0.5614	970859	20324	0.020934	10	CR
82920823	83654731	0.000175685845184	733908	16717	0.022778	10	CR
27959344	28708457	0.478623160763	749113	15130	0.020197	10	CR
127380450	127846067	0.661364421553	465617	10019	0.021518	10	CR
56468997	59353181	1.6122	2884184	67857	0.023527	10	CR
9304702	9892070	0.204	587368	13271	0.022594	10	CR
21320572	24281137	1.49820389294	2960565	60023	0.020274	10	CR
124325399	124647517	0.43634	322118	7687	0.023864	10	CR
54979254	55716654	0.4236	737400	17347	0.023525	10	CR
68635856	70293953	0.893756973684	1658097	29593	0.017848	10	CR
100289100	102755195	1.75379690722	2466095	44502	0.018046	10	CR
52990123	53466121	0.612391204589	475998	11454	0.024063	10	CR
86574268	87240810	0.000159559501491	666542	16530	0.024800	10	CR
91294837	92460611	1.1754019544	1165774	25483	0.021859	10	CR
110213807	112552940	1.31928069046	2339133	55007	0.023516	10	CR
111142251	112177119	0.3782	1034868	22666	0.021902	10	CR
112923767	113489224	0.3539	565457	15555	0.027509	10	CR
34433795	35218064	0.4399	784269	17490	0.022301	10	CR
10632953	12165906	2.66016616602	1532953	37665	0.024570	10	CR
92783932	105379129	10.8625	12595197	230133	0.018271	10	CR
8637200	12113441	5.2754	3476241	86119	0.024774	10	CR
64337942	67294011	1.75203281471	2956069	63477	0.021473	10	CR
1940089	3798084	5.113	1857995	54312	0.029232	10	CR
44500777	44900348	0.277960031293	399571	10056	0.025167	10	CR
44858459	45349465	0.353929136034	491006	12640	0.025743	10	CR
61149159	77747002	15.9853	16597843	347443	0.020933	10	CR
129084	752538	0.0	623454	17244	0.027659	10	CR
68749323	70590644	0.8621	1841321	30714	0.016680	10	CR
3335143	3733536	0.6276	398393	10104	0.025362	10	CR
66469155	67186377	0.470150347037	717222	17132	0.023887	10	CR
44516907	54631131	6.79327913669	10114224	153434	0.015170	10	CR
58342828	59213231	0.294430769231	870403	22200	0.025505	10	CR
84567186	85600360	0.000247325342429	1033174	25084	0.024279	10	CR
91384360	95204264	3.26442490842	3819904	74833	0.019590	10	CR
116207490	118012146	1.7185	1804656	40789	0.022602	10	CR
36119943	47613924	3.3000589732	11493981	114317	0.009946	10	CR
65356395	70499927	3.4423	5143532	108064	0.021010	10	CR
97168826	98496609	1.1321587639	1327783	26341	0.019838	10	CR
31968951	32863884	0.4285	894933	16348	0.018267	10	CR
65490756	70499927	3.29487028598	5009171	105708	0.021103	10	CR
57142078	58224821	0.2709	1082743	23592	0.021789	10	CR
97105109	99731845	2.97961269531	2626736	51606	0.019646	10	CR
63950509	65920433	1.45714492754	1969924	40797	0.020710	10	CR
105493245	108197270	1.71460172166	2704025	61816	0.022861	10	CR
26158124	29053368	2.60902428256	2895244	53859	0.018603	10	CR
128409134	130817021	6.88853416816	2407887	62351	0.025894	10	CR
23324704	24452188	0.8079	1127484	24689	0.021897	10	CR
19424607	20141901	0.780209197652	717294	19208	0.026778	10	CR
73844033	75913298	0.636820032376	2069265	31730	0.015334	10	CR
112596183	114254876	1.62372896355	1658693	42063	0.025359	10	CR
84580025	85435480	0.000204782254304	855455	20861	0.024386	10	CR
100101260	101297847	0.873002453988	1196587	23097	0.019302	10	CR
102924062	104939538	0.600377777778	2015476	31636	0.015697	10	CR
84978578	85435480	0.000109375036157	456902	11111	0.024318	10	CR
86093989	87451558	0.000324980320639	1357569	31796	0.023421	10	CR
29616373	30215727	0.865014499253	599354	12230	0.020405	10	CR
8782465	11421604	4.00612378855	2639139	67694	0.025650	10	CR
116080647	129550229	25.4196860636	13469582	311277	0.023110	10	CR
26798049	71407921	32.9351602765	44609872	788677	0.017679	10	CR
85073239	85791339	0.000171901662642	718100	17162	0.023899	10	CR
131302547	135324569	4.9701	4022022	107847	0.026814	10	CR
25480730	27966072	2.30800047847	2485342	47922	0.019282	10	CR
84296244	85344572	0.000250952967824	1048328	25013	0.023860	10	CR
86357591	88198600	0.000440708129841	1841009	45128	0.024513	10	CR
99702941	100240246	0.68	537305	13167	0.024506	10	CR
69231875	69910650	1.73233620178	678775	16027	0.023612	11	CR
24755853	33306980	6.51080136986	8551127	185299	0.021670	11	CR
108890442	110818886	1.6924	1928444	42756	0.022171	11	CR
50721926	57919583	0.6123	7197657	68175	0.009472	11	CR
118027405	119399259	1.41421628571	1371854	24257	0.017682	11	CR
37067594	39454809	1.03480259471	2387215	55685	0.023326	11	CR
40837909	41371164	0.1345	533255	12851	0.024099	11	CR
5259767	6230558	1.5722	970791	23779	0.024494	11	CR
58724006	60535363	1.22458387097	1811357	34516	0.019055	11	CR
36472799	38792873	1.67631876974	2320074	55102	0.023750	11	CR
79374530	80010010	0.705681886792	635480	17420	0.027412	11	CR
91506148	91916635	0.299927208894	410487	10334	0.025175	11	CR
65087255	66042692	0.308213537118	955437	16612	0.017387	11	CR
134293442	134945120	0.0	651678	18849	0.028924	11	CR
86907502	87670195	0.7413	762693	18739	0.024570	11	CR
103939639	110818886	4.7736	6879247	148683	0.021613	11	CR
2555961	10267755	12.9567	7711794	168585	0.021861	11	CR
10825092	17207930	9.27155842068	6382838	145651	0.022819	11	CR
41187088	42272091	0.4701	1085003	26652	0.024564	11	CR
134368094	134945120	0.0	577026	16834	0.029174	11	CR
59701072	60516754	0.407056165458	815682	16635	0.020394	11	CR
12088934	21682481	16.2221763337	9593547	216837	0.022602	11	CR
37835215	38744258	0.190006138107	909043	21887	0.024077	11	CR
30131354	34970164	5.5076	4838810	101024	0.020878	11	CR
3667163	6415690	4.41165652617	2748527	62629	0.022786	11	CR
127316711	129573011	3.90501499394	2256300	53851	0.023867	11	CR
47193402	50538301	0.249576960193	3344899	29185	0.008725	11	CR
102636079	103459556	0.572463687151	823477	17713	0.021510	11	CR
47123380	56595913	0.311619812455	9472533	74468	0.007861	11	CR
65793705	68500273	1.20817055394	2706568	42433	0.015678	11	CR
80933198	81734675	0.441373018293	801477	21213	0.026467	11	CR
8344097	9305177	0.667059570495	961080	19473	0.020262	11	CR
54799337	56621194	0.0707	1821857	39527	0.021696	11	CR
119702715	120242812	0.761231730769	540097	14552	0.026943	11	CR
97713161	98866078	1.09069852644	1152917	27583	0.023925	11	CR
18764745	19420159	1.41965224941	655414	14100	0.021513	11	CR
81338298	83558223	1.21697084639	2219925	49726	0.022400	11	CR
73158289	74313425	0.6214	1155136	19759	0.017105	11	CR
40882647	41868575	0.4918	985928	23334	0.023667	11	CR
83577333	85402996	0.656235872287	1825663	43454	0.023802	11	CR
65662984	67174881	0.2849	1511897	24391	0.016133	11	CR
51194096	55660779	0.0076	4466683	20090	0.004498	11	CR
79050070	80040446	1.17518817771	990376	27422	0.027689	11	CR
86630860	88318738	1.59486182473	1687878	38456	0.022784	11	CR
22644602	23524507	0.784071937322	879905	19985	0.022713	11	CR
55118790	55660779	0.0076	541989	14024	0.025875	11	CR
89214883	90725478	0.37572745283	1510595	23311	0.015432	11	CR
107055667	107484513	0.149133240028	428846	9120	0.021266	11	CR
119766584	122784817	6.2779	3018233	69487	0.023022	11	CR
57441785	57989409	0.1171	547624	9693	0.017700	11	CR
58490753	60495158	0.87593902439	2004405	38207	0.019062	11	CR
84543756	86250544	0.498920945946	1706788	37324	0.021868	11	CR
3051205	13454464	19.622	10403259	234627	0.022553	11	CR
28140861	29352394	0.3529	1211533	26074	0.021522	11	CR
129642107	131297494	4.6522	1655387	39706	0.023986	11	CR
113149656	126284702	21.9149	13135046	298211	0.022703	11	CR
45487484	46277765	0.504	790281	17114	0.021656	11	CR
84557454	86047817	0.36114103531	1490363	32489	0.021799	11	CR
97932180	98696474	0.435676792453	764294	17589	0.023013	11	CR
20894503	26577746	7.40131336898	5683243	140906	0.024793	11	CR
80550838	83589911	2.161	3039073	71508	0.023530	11	CR
24146065	24617522	0.222605212759	471457	12616	0.026760	11	CR
132418198	133532596	0.0227849132176	1114398	32018	0.028731	11	CR
115588093	117795679	4.48429327453	2207586	54562	0.024716	11	CR
76392641	78378444	2.01159761146	1985803	38271	0.019272	11	CR
104873549	106290470	0.582508260105	1416921	31303	0.022092	11	CR
51483138	56621194	0.0707	5138056	39862	0.007758	11	CR
21304257	23025365	2.82576195569	1721108	42601	0.024752	11	CR
123399360	128417354	8.14766191589	5017994	119436	0.023802	11	CR
20847272	23407283	3.8184	2560011	63402	0.024766	11	CR
