START	END	cM	Len	SNP_Count	Prop_Cov	CHROM	Pop
9661466	10814159	1.91035675676	1152693	29432	0.025533	10	FIN
84312929	85217431	0.000216523322188	904502	21450	0.023715	10	FIN
129204049	129632333	0.711956603774	428284	11712	0.027346	10	FIN
43811125	45541384	1.18665240385	1730259	40498	0.023406	10	FIN
62644608	63287547	0.468500665188	642939	16156	0.025128	10	FIN
16778800	17305282	0.82800209854	526482	12773	0.024261	10	FIN
73660893	75787489	0.8532	2126596	33528	0.015766	10	FIN
103088999	105916507	1.0909	2827508	46882	0.016581	10	FIN
4251860	5359674	2.08832520325	1107814	28526	0.025750	10	FIN
36655757	37626075	0.523418701938	970318	16910	0.017427	10	FIN
48642431	50164534	1.1673	1522103	22199	0.014584	10	FIN
57359101	59819581	0.857702342971	2460480	56738	0.023060	10	FIN
109073293	111497488	1.5431	2424195	62196	0.025656	10	FIN
124972970	126086730	2.74307407407	1113760	28906	0.025954	10	FIN
109670723	113296281	2.63625647059	3625558	88356	0.024370	10	FIN
45223171	47678021	0.971076437848	2454850	20771	0.008461	10	FIN
109634186	112923768	2.3185	3289582	79032	0.024025	10	FIN
20504138	23918490	2.28597014218	3414352	72440	0.021216	10	FIN
73203188	77943206	3.8761	4740018	87819	0.018527	10	FIN
27023775	28406820	0.687135456261	1383045	24638	0.017814	10	FIN
3292511	3834332	1.76418683128	541821	14202	0.026212	10	FIN
15226598	16716700	2.78337432734	1490102	36606	0.024566	10	FIN
102075478	106848064	3.1808	4772586	88254	0.018492	10	FIN
33812295	34263093	0.792589148936	450798	10866	0.024104	10	FIN
44201563	49866099	2.4802	5664536	69756	0.012315	10	FIN
128512350	130489950	4.8767	1977600	49713	0.025138	10	FIN
121784426	123296787	3.0316	1512361	36624	0.024216	10	FIN
115965881	118204661	2.7121	2238780	51080	0.022816	10	FIN
44516024	45443686	0.6344	927662	23541	0.025377	10	FIN
59005320	60463559	0.982	1458239	31489	0.021594	10	FIN
71539393	72183014	1.36532666667	643621	14486	0.022507	10	FIN
8796498	9661467	0.646544129375	864969	20576	0.023788	10	FIN
63694450	66461248	1.90810639344	2766798	58121	0.021007	10	FIN
85683404	87596474	0.000457958381494	1913070	44347	0.023181	10	FIN
54529563	55854837	1.4027	1325274	31935	0.024097	10	FIN
59431402	61532917	2.2353599453	2101515	44618	0.021231	10	FIN
85919892	89310244	7.40926010649	3390352	66613	0.019648	10	FIN
132715622	133442048	0.234070214425	726426	20877	0.028739	10	FIN
24546191	26573157	2.54670438356	2026966	44182	0.021797	10	FIN
84219322	85427332	0.000289178286434	1208010	29269	0.024229	10	FIN
66899757	68621119	1.2892	1721362	42185	0.024507	10	FIN
82887462	83596463	0.000169723507471	709001	16077	0.022676	10	FIN
62222235	64449879	1.83954643377	2227644	52995	0.023790	10	FIN
34263092	36219934	1.43037926292	1956842	40627	0.020762	10	FIN
107045092	107859489	0.2503	814397	17895	0.021973	10	FIN
125280962	127044367	4.1086	1763405	42729	0.024231	10	FIN
13841630	14774710	2.86606229246	933080	24668	0.026437	10	FIN
109058074	110312784	1.04700748503	1254710	33614	0.026790	10	FIN
75485046	77166897	0.9364	1681851	28487	0.016938	10	FIN
97130446	98037332	0.6691	906886	17102	0.018858	10	FIN
3899156	4212265	0.499929411765	313109	9093	0.029041	10	FIN
119524078	121370574	3.22198527725	1846496	40509	0.021938	10	FIN
65817066	68600251	1.87460301205	2783185	66045	0.023730	10	FIN
121931395	124257885	4.29243426061	2326490	54626	0.023480	10	FIN
125280962	128407757	7.35060434783	3126795	76106	0.024340	10	FIN
10086417	10542851	0.928890804598	456434	12248	0.026834	10	FIN
10417508	11779780	2.57630053286	1362272	36346	0.026680	10	FIN
121852632	123146180	2.72623307087	1293548	31176	0.024101	10	FIN
135032375	135432360	0.0	399985	7815	0.019538	10	FIN
36547934	43549544	0.8739	7001610	45996	0.006569	10	FIN
66525692	68625375	1.39267056367	2099683	50651	0.024123	10	FIN
85451309	87012896	0.00037381896903	1561587	35023	0.022428	10	FIN
98451084	99644799	1.68076730118	1193715	22017	0.018444	10	FIN
124436374	125182672	0.86165110664	746298	17576	0.023551	10	FIN
36319476	44520099	1.8853	8200623	73054	0.008908	10	FIN
119618526	121530393	2.48381955801	1911867	41215	0.021557	10	FIN
54589781	58815071	3.19371506401	4225290	99722	0.023601	10	FIN
59005320	60463559	0.982	1458239	31489	0.021594	10	FIN
61118816	62516130	1.4186	1397314	31459	0.022514	10	FIN
131694394	134271511	3.55162385658	2577117	69653	0.027027	10	FIN
10674866	11293765	0.868857232704	618899	17220	0.027824	10	FIN
22347624	25459103	2.8888	3111479	66596	0.021403	10	FIN
18481650	19273827	0.76822340234	792177	18665	0.023562	10	FIN
25995189	27024323	1.43863379679	1029134	20273	0.019699	10	FIN
31644223	33517098	0.854451932607	1872875	36186	0.019321	10	FIN
7484006	8418418	2.35653564447	934412	22226	0.023786	10	FIN
87859294	91624061	9.51689584465	3764767	71581	0.019013	10	FIN
57359101	58357433	0.348802342971	998332	21650	0.021686	10	FIN
66427077	67107024	0.402828742094	679947	15993	0.023521	10	FIN
60430440	61443751	1.3939	1013311	22228	0.021936	10	FIN
108005676	110312784	2.33531245192	2307108	59456	0.025771	10	FIN
16933787	19156046	2.4457	2222259	41956	0.018880	10	FIN
85852656	88175416	0.000556031619438	2322760	54986	0.023673	10	FIN
85988677	88453874	0.000590128760674	2465197	57260	0.023227	10	FIN
96990274	98038762	1.1338	1048488	20108	0.019178	10	FIN
4485276	6006894	2.7841	1521618	36762	0.024160	10	FIN
56890059	57676654	0.685288917164	786595	17615	0.022394	10	FIN
122233873	124042438	3.6917	1808565	42412	0.023451	10	FIN
57033434	58440273	0.601226323752	1406839	31628	0.022482	10	FIN
118277964	119344764	2.118	1066800	22785	0.021358	10	FIN
56165836	57020336	0.880160506103	854500	20791	0.024331	10	FIN
21333859	23368297	0.917694555874	2034438	39904	0.019614	10	FIN
101145712	104242103	2.3446	3096391	53538	0.017290	10	FIN
104443874	107045093	1.41742645139	2601219	52278	0.020098	10	FIN
125629224	126180879	2.01240404467	551655	13072	0.023696	10	FIN
82911574	83764504	0.000204177809661	852930	19784	0.023195	10	FIN
132813236	133093324	0.132538845883	280088	8565	0.030580	10	FIN
74675573	77634322	1.3134	2958749	50393	0.017032	10	FIN
33524680	43174875	4.1565	9650195	106031	0.010987	10	FIN
37070798	44840479	1.1648	7769681	63788	0.008210	10	FIN
127240786	131922057	14.4739	4681271	122155	0.026094	10	FIN
89801918	104222558	13.5651	14420640	278705	0.019327	10	FIN
116890295	118176592	1.2819	1286297	29928	0.023267	10	FIN
19166694	20421699	1.1695	1255005	32855	0.026179	10	FIN
73178507	77683306	3.27690766096	4504799	81884	0.018177	10	FIN
16124388	17038136	1.9028	913748	22424	0.024541	10	FIN
128175060	129603424	2.85630787697	1428364	33725	0.023611	10	FIN
4841904	5393282	0.779714285714	551378	11180	0.020277	10	FIN
16979592	17736583	1.0275	756991	17707	0.023391	10	FIN
67316080	67819988	0.393370410534	503908	11866	0.023548	10	FIN
26160948	26629906	0.148334080717	468958	10353	0.022077	10	FIN
131739912	135251019	2.80219336016	3511107	92976	0.026481	10	FIN
108784184	110169402	1.26896898953	1385218	37287	0.026918	10	FIN
36213699	37360309	1.06786678018	1146610	24025	0.020953	10	FIN
37539391	43710873	0.274163636364	6171482	32015	0.005188	10	FIN
67817139	68262863	0.2478	445724	11060	0.024814	10	FIN
130635300	131580624	2.88405894737	945324	28739	0.030401	10	FIN
93120743	94511683	0.515659832223	1390940	22782	0.016379	10	FIN
100309570	102366896	1.15673696751	2057326	35935	0.017467	10	FIN
110316509	111371095	0.475993795326	1054586	26303	0.024942	10	FIN
8927503	9259577	0.217422030238	332074	8099	0.024389	10	FIN
66185374	67036685	0.4749	851311	19441	0.022837	10	FIN
30976118	36164881	3.9949	5188763	108353	0.020882	10	FIN
64490044	66343022	1.02622195747	1852978	37509	0.020243	10	FIN
68598927	71129194	1.65871065574	2530267	43513	0.017197	10	FIN
26851162	29065126	1.77859686978	2213964	39234	0.017721	10	FIN
100754932	101645843	0.4419	890911	15547	0.017451	10	FIN
83748022	85991236	0.000536989578418	2243214	53973	0.024061	10	FIN
106263569	107307121	0.3405	1043552	24835	0.023799	10	FIN
70635353	71579295	1.8041	943942	20553	0.021774	10	FIN
130765158	131682269	2.94680416962	917111	27597	0.030091	10	FIN
57983365	59026679	0.35593093162	1043314	25647	0.024582	10	FIN
116469073	117832328	0.49310738402	1363255	29852	0.021898	10	FIN
84489285	85672743	0.000283300930047	1183458	28455	0.024044	10	FIN
8609570	9646838	0.899757180013	1037268	24832	0.023940	10	FIN
89997032	94850801	4.33067822622	4853769	98187	0.020229	10	FIN
25191376	27893175	2.4715	2701799	52220	0.019328	10	FIN
29050611	29404562	0.89	353951	7994	0.022585	10	FIN
85083808	85405014	7.68915825798e-05	321206	7657	0.023838	10	FIN
92619489	95212639	2.13767206266	2593150	48022	0.018519	10	FIN
44116832	44631285	0.204155670103	514453	13153	0.025567	10	FIN
105537447	107859489	1.123	2322042	52723	0.022705	10	FIN
72051665	72769572	1.5318562396	717907	17435	0.024286	10	FIN
66607815	67250698	0.2435	642883	15346	0.023871	10	FIN
112144667	113607062	1.56337104305	1462395	37211	0.025445	10	FIN
9744175	10180950	0.548617751479	436775	10277	0.023529	10	FIN
27495182	28549096	0.5196	1053914	19919	0.018900	10	FIN
109842393	111188555	0.771044155566	1346162	34382	0.025541	10	FIN
133164252	133746478	0.0	582226	14339	0.024628	10	FIN
25330397	25997145	0.5217	666748	15283	0.022922	10	FIN
85822275	87680517	0.000444833434607	1858242	42942	0.023109	10	FIN
31040550	31790358	0.32508907563	749808	16540	0.022059	10	FIN
18768343	22004874	2.8618	3236531	76944	0.023774	10	FIN
24866986	25991874	0.8779	1124888	24029	0.021361	10	FIN
113275273	114078124	0.7335	802851	20818	0.025930	10	FIN
114248978	115670813	2.75800682081	1421835	34203	0.024056	10	FIN
64449878	65479415	0.531757641921	1029537	19982	0.019409	10	FIN
112172882	113440282	1.4989	1267400	31887	0.025159	10	FIN
29256283	30326745	2.367	1070462	23936	0.022360	10	FIN
35208990	35954751	0.2775	745761	13485	0.018082	10	FIN
44893480	45948205	0.732782151589	1054725	22825	0.021641	10	FIN
26766999	28619387	1.23571	1852388	32734	0.017671	10	FIN
37084200	49856744	3.4142260223	12772544	116984	0.009159	10	FIN
50842263	53171432	1.38761291667	2329169	29781	0.012786	10	FIN
105159973	106725809	1.1464	1565836	34692	0.022156	10	FIN
8866915	9307759	0.48368125	440844	10775	0.024442	10	FIN
32618867	33742758	0.9593	1123891	22978	0.020445	10	FIN
72889120	73239969	0.99421752051	350849	9602	0.027368	10	FIN
82411740	84375889	0.0004701858777	1964149	45237	0.023031	10	FIN
95604395	96871396	0.5103	1267001	22003	0.017366	10	FIN
96872727	97755406	0.797243438914	882679	16103	0.018243	10	FIN
61555125	66521846	3.78623811659	4966721	111515	0.022452	10	FIN
57092011	58749148	0.4999	1657137	38094	0.022988	10	FIN
63287546	64956414	1.5044	1668868	36636	0.021953	10	FIN
77666909	78684498	1.54918308051	1017589	23456	0.023051	10	FIN
132305972	132954101	1.3032	648129	19668	0.030346	10	FIN
84428611	85398900	0.000232271678517	970289	23325	0.024039	10	FIN
85672742	85991236	7.62423731256e-05	318494	7404	0.023247	10	FIN
36457559	44049745	1.4898	7592186	57995	0.007639	10	FIN
69647088	70987938	0.7593	1340850	20373	0.015194	10	FIN
132155648	132671925	1.08801409214	516277	15334	0.029701	10	FIN
19004951	21007721	1.78548028698	2002770	51672	0.025800	10	FIN
5115528	5719257	1.2596873385	603729	15086	0.024988	10	FIN
28976899	30483475	3.35568471616	1506576	32661	0.021679	10	FIN
59755657	60620588	0.879058117647	864931	18071	0.020893	10	FIN
66571549	67078014	0.106434845196	506465	11981	0.023656	10	FIN
109974803	110316510	0.22551154311	341707	8605	0.025182	10	FIN
89801918	90587115	0.740243967828	785197	17764	0.022624	10	FIN
3230051	3724236	1.3024203125	494185	12855	0.026013	10	FIN
64300339	66006060	1.14428189509	1705721	34706	0.020347	10	FIN
66770887	67598520	0.4965	827633	19659	0.023753	10	FIN
67817139	70596206	1.7675	2779067	53954	0.019414	10	FIN
119990611	120825198	1.10051969904	834587	18593	0.022278	10	FIN
10027789	12332555	4.45355150311	2304766	56594	0.024555	10	FIN
16528954	20133163	4.63932814499	3604209	77920	0.021619	10	FIN
60275894	62378160	2.3854535545	2102266	47083	0.022396	10	FIN
63700934	65505612	1.31149804687	1804678	37327	0.020683	10	FIN
97343137	97984386	0.134560682759	641249	11032	0.017204	10	FIN
36957316	44506383	1.0962	7549067	57851	0.007663	10	FIN
66513208	68598928	1.37214784946	2085720	50302	0.024117	10	FIN
67318888	68600251	0.9947	1281363	31370	0.024482	10	FIN
26352948	28346979	1.5582	1994031	35849	0.017978	10	FIN
29509633	30104164	0.919308581918	594531	12036	0.020245	10	FIN
30713378	33533466	1.89169021257	2820088	55939	0.019836	10	FIN
50140587	52009851	1.07450125	1869264	26120	0.013973	10	FIN
57359775	58577640	0.34836555334	1217865	27199	0.022333	10	FIN
10257012	11269720	1.56062746331	1012708	27903	0.027553	10	FIN
25525967	26158125	0.77279535809	632158	14441	0.022844	10	FIN
2186465	2504039	0.0	317574	9504	0.029927	10	FIN
129837155	130347522	1.16083354582	510367	13833	0.027104	10	FIN
62665573	63645143	0.411911124782	979570	23932	0.024431	10	FIN
100241925	102304595	1.28785429835	2062670	35919	0.017414	10	FIN
129030816	129633511	1.1692	602695	16512	0.027397	10	FIN
26987630	28407465	0.699957055215	1419835	25250	0.017784	10	FIN
49455313	49795535	0.1847	340222	8565	0.025175	10	FIN
56007812	56657155	0.477369637883	649343	15336	0.023618	10	FIN
108158555	110316510	2.13451154311	2157955	55624	0.025776	10	FIN
66294606	69888184	2.2804	3593578	79732	0.022187	10	FIN
84375888	90550279	8.41232971637	6174391	129945	0.021046	10	FIN
36213699	44123621	1.82979183486	7909922	64894	0.008204	10	FIN
68689360	69831924	0.401007553957	1142564	21132	0.018495	10	FIN
70244406	71267355	0.9621	1022949	16982	0.016601	10	FIN
94211443	95375099	1.19312619515	1163656	21504	0.018480	10	FIN
116469073	117431142	0.255677477477	962069	19809	0.020590	10	FIN
121781840	123817598	3.556	2035758	47683	0.023423	10	FIN
32099150	33522257	0.521595494659	1423107	26370	0.018530	10	FIN
110287814	111659079	0.701906752194	1371265	33038	0.024093	10	FIN
57033434	58508495	0.601226323752	1475061	33278	0.022560	10	FIN
55173448	56657155	0.936154246011	1483707	35167	0.023702	10	FIN
14476630	16143767	2.83970714286	1667137	38188	0.022906	10	FIN
92684952	94960494	1.80560678828	2275542	41228	0.018118	10	FIN
85458970	85955132	0.000118773252667	496162	10872	0.021912	10	FIN
108398343	109478933	1.0894	1080590	27478	0.025429	10	FIN
52633458	54683080	2.73687765957	2049622	48406	0.023617	10	FIN
128012900	129130539	2.52840515759	1117639	24572	0.021986	10	FIN
21825499	25267079	2.80587113066	3441580	71701	0.020834	10	FIN
58652942	59425598	0.40801230893	772656	19040	0.024642	10	FIN
80065202	80722501	1.01327741935	657299	19398	0.029512	10	FIN
5377002	6137847	1.4556	760845	17961	0.023607	10	FIN
67643875	68123247	0.3288	479372	11996	0.025024	10	FIN
87969161	89874813	7.78636954425	1905652	29850	0.015664	10	FIN
113117649	113634146	0.137902898551	516497	14015	0.027135	10	FIN
12501966	13459266	2.4234	957300	20428	0.021339	10	FIN
64850340	66343022	0.723996518802	1492682	29904	0.020034	10	FIN
55945230	57520019	1.357	1574789	37395	0.023746	10	FIN
73558127	77166897	1.6044	3608770	59161	0.016394	10	FIN
117271727	118091976	1.1644	820249	20712	0.025251	10	FIN
126144230	127574219	2.81972692308	1429989	33963	0.023751	10	FIN
85889514	87528118	0.000392255607871	1638604	38386	0.023426	10	FIN
87979108	89990208	8.0067671631	2011100	32301	0.016061	10	FIN
18435148	19361023	0.9011	925875	22021	0.023784	10	FIN
27649171	28294432	0.27870045045	645261	12654	0.019611	10	FIN
67848634	69091012	1.0223	1242378	30046	0.024184	10	FIN
111294542	112516724	0.613	1222182	26949	0.022050	10	FIN
26987630	27600023	0.278057634902	612393	9559	0.015609	10	FIN
83670996	85319605	0.000394650644961	1648609	39868	0.024183	10	FIN
83080150	83596463	0.000123597079994	516313	11638	0.022541	10	FIN
26168810	26767000	0.439792705167	598190	13021	0.021767	10	FIN
14086145	15437206	3.06145833333	1351061	31065	0.022993	10	FIN
100365612	102979162	2.11850814249	2613550	47381	0.018129	10	FIN
80034553	80992771	2.0454	958218	27696	0.028904	10	FIN
5397166	6218279	1.39338258929	821113	19163	0.023338	10	FIN
71443083	72236159	1.94343028045	793076	18233	0.022990	10	FIN
58440272	60911953	1.7646	2471681	56479	0.022850	10	FIN
127349285	128065024	1.58156084724	715739	16781	0.023446	10	FIN
131736121	133048756	3.16147774498	1312635	36841	0.028066	10	FIN
1642427	2147657	0.0	505230	15853	0.031378	10	FIN
66899757	68324040	0.9261	1424283	34639	0.024320	10	FIN
97230422	97922061	0.283544709898	691639	12291	0.017771	10	FIN
2337615	2730860	0.614593396226	393245	11631	0.029577	10	FIN
98478546	100080631	2.3295136809	1602085	32224	0.020114	10	FIN
61350188	63378485	1.8748	2028297	48341	0.023833	10	FIN
122233873	123133398	1.49323041439	899525	21922	0.024371	10	FIN
57239871	59518856	0.7959	2278985	52619	0.023089	10	FIN
19805975	21289851	1.258	1483876	38247	0.025775	10	FIN
85425382	87055134	0.000390136580552	1629752	36848	0.022610	10	FIN
56595218	58618426	1.2768	2023208	46714	0.023089	10	FIN
49462288	53323369	2.901	3861081	71658	0.018559	10	FIN
34223131	44105989	3.31784716636	9882858	106125	0.010738	10	FIN
107480673	108765792	1.39536091371	1285119	30251	0.023539	10	FIN
61344096	66957145	4.3887	5613049	125415	0.022343	10	FIN
31142230	36474955	4.38161111111	5332725	111781	0.020961	10	FIN
57111966	60124156	1.26776491228	3012190	68800	0.022841	10	FIN
133357777	134934549	0.0	1576772	40423	0.025637	10	FIN
2782634	3329621	2.5035	546987	16583	0.030317	10	FIN
22276702	23794051	0.7492	1517349	31802	0.020959	10	FIN
33589386	34226339	1.197	636953	15359	0.024113	10	FIN
53929875	56176979	2.38249014308	2247104	52332	0.023289	10	FIN
45379354	54430548	6.03625311599	9051194	127020	0.014034	10	FIN
67823340	70405539	1.7655	2582199	51188	0.019823	10	FIN
81235941	82049332	0.067742302581	813391	8072	0.009924	10	FIN
90015527	91872580	1.80614444444	1857053	40462	0.021788	10	FIN
4964639	5719257	1.44375078699	754618	17082	0.022637	10	FIN
21250922	23354283	1.13027894076	2103361	41712	0.019831	10	FIN
52330281	53841337	1.7514	1511056	33101	0.021906	10	FIN
59290691	59769685	0.2299	478994	10500	0.021921	10	FIN
116560205	117865972	1.02848094435	1305767	29122	0.022303	10	FIN
121716467	123454174	3.29833911071	1737707	41816	0.024064	10	FIN
9943080	12546597	5.36395279948	2603517	62652	0.024064	10	FIN
37249140	43469562	0.288607769543	6220422	29403	0.004727	10	FIN
55200487	58167330	1.8885042471	2966843	69095	0.023289	10	FIN
26158589	26677166	0.378614796307	518577	11410	0.022003	10	FIN
36319476	37360309	0.962674945317	1040833	21966	0.021104	10	FIN
67790989	68043062	0.0516	252073	6387	0.025338	10	FIN
121205558	122328149	1.66637386748	1122591	24324	0.021668	10	FIN
9963463	10632236	1.72799884393	668773	17751	0.026543	10	FIN
90839365	96938779	5.61443006189	6099414	117903	0.019330	10	FIN
129176728	130285996	2.40676375839	1109268	30255	0.027275	10	FIN
82441430	85435480	0.000716727716242	2994050	70274	0.023471	10	FIN
86325432	87608312	0.00030710096779	1282880	31068	0.024217	10	FIN
56616808	60509171	2.35260064012	3892363	88627	0.022769	10	FIN
106088258	107151226	0.5073	1062968	25098	0.023611	10	FIN
27982425	28684838	0.427719848992	702413	14219	0.020243	10	FIN
58667905	59575369	0.4308	907464	21771	0.023991	10	FIN
93519155	95316879	1.0491	1797724	30880	0.017177	10	FIN
55472591	56156857	0.254701935484	684266	16124	0.023564	10	FIN
66537156	67769215	0.7269	1232059	28965	0.023509	10	FIN
85988677	87596474	0.000384880904457	1607797	37285	0.023190	10	FIN
108262484	110356944	2.18158510928	2094460	54484	0.026013	10	FIN
37173756	45387550	1.5527	8213794	75929	0.009244	10	FIN
31858931	33664765	1.20246550881	1805834	35622	0.019726	10	FIN
68358336	69067909	0.7542	709573	17052	0.024031	10	FIN
103114472	105225443	0.4788	2110971	31855	0.015090	10	FIN
123332288	123844894	0.572948837209	512606	10745	0.020962	10	FIN
9661466	10249111	0.739064342964	587645	14108	0.024008	10	FIN
83754045	85889515	0.000511197386885	2135470	51187	0.023970	10	FIN
3230051	4314006	4.1468203125	1083955	30125	0.027792	10	FIN
104225940	106136736	0.9672	1910796	34095	0.017843	10	FIN
129230031	130035556	1.71635899281	805525	21263	0.026396	10	FIN
75694590	77683306	1.30961517451	1988716	36443	0.018325	10	FIN
91016754	91626899	0.424753303965	610145	12623	0.020689	10	FIN
17776088	19572385	1.72174206424	1796297	33233	0.018501	10	FIN
58348553	59626442	0.455	1277889	30821	0.024119	10	FIN
9619308	10249111	0.789868099262	629803	14958	0.023750	10	FIN
64449878	66006060	0.964257641921	1556182	31075	0.019969	10	FIN
82930477	85779803	0.000682083103759	2849326	68207	0.023938	10	FIN
117020746	118860369	2.16591129831	1839623	41930	0.022793	10	FIN
84091241	85564927	0.000352776874547	1473686	35398	0.024020	10	FIN
37360308	45364714	1.46421519109	8004406	72361	0.009040	10	FIN
12626219	13307187	1.82152278481	680968	15231	0.022367	10	FIN
110383774	112225048	0.697337794613	1841274	43285	0.023508	10	FIN
26987630	28775881	1.1405	1788251	32370	0.018101	10	FIN
52553392	53896366	1.72050311546	1342974	32400	0.024126	10	FIN
112360911	113355385	1.36500880282	994474	25737	0.025880	10	FIN
119928673	120586720	0.71879056806	658047	15125	0.022985	10	FIN
6742331	7305556	1.6043	563225	14274	0.025343	10	FIN
18978710	19611987	0.5605	633277	16199	0.025580	10	FIN
105891926	112316769	4.4034	6424843	154669	0.024074	10	FIN
121985369	123072297	1.5421	1086928	26211	0.024115	10	FIN
30234189	34201924	4.59319310345	3967735	81551	0.020554	10	FIN
57767682	58811592	0.215332460733	1043910	25044	0.023991	10	FIN
100276884	101917520	0.755250212164	1640636	28867	0.017595	10	FIN
97070394	98265433	0.858536813187	1195039	23932	0.020026	10	FIN
3147009	3625732	1.82985882353	478723	13247	0.027672	10	FIN
31085825	33522257	1.15229549466	2436432	48781	0.020021	10	FIN
124296247	124871493	0.632425967177	575246	13222	0.022985	10	FIN
54589781	56954069	2.42061553785	2364288	56614	0.023945	10	FIN
79169566	80684225	2.5313	1514659	38951	0.025716	10	FIN
16514015	17593780	2.10000789319	1079765	26242	0.024303	10	FIN
65799055	67300074	0.88193220339	1501019	34569	0.023030	10	FIN
123332288	124286957	2.1118004492	954669	21583	0.022608	10	FIN
21171848	24737491	2.95511419753	3565643	74096	0.020781	10	FIN
34395969	36330122	1.3735752	1934153	39864	0.020611	10	FIN
90000236	94892253	4.39013030082	4892017	98905	0.020218	10	FIN
16912129	18591226	2.14002362949	1679097	29809	0.017753	10	FIN
61555125	64565011	2.5005664226	3009886	71277	0.023681	10	FIN
123096694	123498426	0.814505147059	401732	9858	0.024539	10	FIN
100276884	112330231	7.94715021216	12053347	252875	0.020980	10	FIN
77781464	78670896	1.11530696629	889432	20021	0.022510	10	FIN
85779802	92996070	11.4867936418	7216268	150348	0.020835	10	FIN
30919496	33742758	1.8871	2823262	57385	0.020326	10	FIN
4576041	5239415	1.0766	663374	15948	0.024041	10	FIN
102955003	106893015	1.75555777778	3938012	72232	0.018342	10	FIN
73331264	75772919	1.52244041451	2441655	42133	0.017256	10	FIN
120994982	121900507	1.54520993284	905525	19304	0.021318	10	FIN
13520723	14730518	3.3565026738	1209795	32044	0.026487	10	FIN
57065489	60127732	1.27130377358	3062243	70061	0.022879	10	FIN
123229876	124390721	2.47011744733	1160845	26199	0.022569	10	FIN
2078871	2658524	0.2964	579653	17347	0.029927	10	FIN
109514667	111640841	1.2849	2126174	53338	0.025086	10	FIN
1753105	2658524	0.2964	905419	27354	0.030211	10	FIN
4841904	6137847	2.1597	1295943	28680	0.022131	10	FIN
