START	END	cM	Len	SNP_Count	Prop_Cov	CHROM	Pop
112829983	114208066	1.36614221106	1378083	36099	0.026195	10	CEU
69909801	70826274	0.427667032967	916473	12952	0.014132	10	CEU
26910258	28150437	0.652394453782	1240179	21091	0.017006	10	CEU
55093482	59827743	2.76156866527	4734261	110801	0.023404	10	CEU
36493431	44500927	1.5561927912	8007496	67876	0.008477	10	CEU
20640708	21240886	0.32606195795	600178	15607	0.026004	10	CEU
61878855	62564687	0.524223947368	685832	16758	0.024435	10	CEU
63873813	64746561	0.771073969005	872748	19448	0.022284	10	CEU
109596381	110236002	0.443	639621	17034	0.026631	10	CEU
20369870	20658939	0.4047	289069	7174	0.024818	10	CEU
31963450	33898806	1.4835	1935356	38866	0.020082	10	CEU
43752643	44693899	0.626556347826	941256	20361	0.021632	10	CEU
87254833	87677536	0.000101188342158	422703	10539	0.024932	10	CEU
50450181	50916987	0.5563	466806	12397	0.026557	10	CEU
105786633	107088221	0.679498572502	1301588	30307	0.023285	10	CEU
58645639	59389249	0.3347	743610	18338	0.024661	10	CEU
84572488	85065901	0.000118115186004	493413	12028	0.024377	10	CEU
36976917	43168023	0.30913781348	6191106	30222	0.004882	10	CEU
62667843	64571418	1.37339350701	1903575	44541	0.023399	10	CEU
34152722	35574544	1.23735453554	1421822	29870	0.021008	10	CEU
32682261	33439862	0.1635	757601	13950	0.018413	10	CEU
106450449	107088221	0.1427	637772	15380	0.024115	10	CEU
37858864	42883518	0.019	5024654	12114	0.002411	10	CEU
113120961	113769725	0.196241860465	648764	17686	0.027261	10	CEU
18733435	19243452	0.2875	510017	11617	0.022778	10	CEU
110724749	113102920	1.8663	2378171	55379	0.023286	10	CEU
67636625	68351521	0.4346	714896	17818	0.024924	10	CEU
124287519	125073121	1.05134244909	785602	18162	0.023119	10	CEU
133115912	133810773	0.0	694861	17357	0.024979	10	CEU
37708183	38432744	0.0224	724561	11538	0.015924	10	CEU
131800020	132544980	1.41617908333	744960	19386	0.026023	10	CEU
117613737	118547795	1.95547403846	934058	22517	0.024107	10	CEU
18971264	19423109	0.291667326733	451845	11072	0.024504	10	CEU
71519600	72301100	1.98940505837	781500	17617	0.022543	10	CEU
21661513	23352779	0.4484	1691266	32998	0.019511	10	CEU
113097530	113524089	0.158	426559	11761	0.027572	10	CEU
68719503	69412182	0.2982	692679	13891	0.020054	10	CEU
2075080	2637252	0.0968015765766	562172	16791	0.029868	10	CEU
85947960	86381443	0.000103768901862	433483	8993	0.020746	10	CEU
32645013	33667244	0.636790893646	1022231	20472	0.020027	10	CEU
58348256	58664147	0.0	315891	7990	0.025294	10	CEU
87129796	88086446	0.000229006719909	956650	24401	0.025507	10	CEU
32625330	33597404	0.473448387097	972074	19142	0.019692	10	CEU
119660850	120582311	0.864090553869	921461	21322	0.023139	10	CEU
82888320	83600400	0.000170460570859	712080	16148	0.022677	10	CEU
86381442	87136787	0.000180817520357	755345	17919	0.023723	10	CEU
8465925	8925749	1.04204328358	459824	11525	0.025064	10	CEU
57707871	59265253	0.4958	1557382	37644	0.024171	10	CEU
93667029	94406810	0.10434898049	739781	10859	0.014679	10	CEU
103287624	104591393	0.3279	1303769	20028	0.015362	10	CEU
110460951	111676253	0.373900232558	1215302	28899	0.023779	10	CEU
20674682	21336466	0.6795	661784	17221	0.026022	10	CEU
105424005	106345786	0.8256	921781	20234	0.021951	10	CEU
21898018	23507891	0.570673493976	1609873	33013	0.020507	10	CEU
69680845	70589625	0.6105	908780	13423	0.014770	10	CEU
84674213	85369555	0.000166453761182	695342	16550	0.023801	10	CEU
64344727	65496152	0.663818595041	1151425	22710	0.019723	10	CEU
108977053	111229096	1.4678	2252043	58883	0.026146	10	CEU
122407322	123068587	0.878311678832	661265	15927	0.024086	10	CEU
37861235	43341720	0.1486	5480485	17814	0.003250	10	CEU
54845291	56342501	0.894896601606	1497210	35112	0.023452	10	CEU
58348256	60509364	1.0951362069	2161108	49234	0.022782	10	CEU
88422061	90785203	8.61355178745	2363142	41109	0.017396	10	CEU
96666859	97977655	0.979145427583	1310796	23640	0.018035	10	CEU
95396374	97041763	1.14203449401	1645389	29477	0.017915	10	CEU
113102919	113763710	0.2468	660791	18083	0.027366	10	CEU
32595924	33907759	1.14513142857	1311835	27433	0.020912	10	CEU
34241329	36034886	1.13620647136	1793557	37160	0.020719	10	CEU
100255821	102105765	1.1029	1849944	32688	0.017670	10	CEU
2236481	2637252	0.0968015765766	400771	11458	0.028590	10	CEU
16041481	16873744	1.8849	832263	20689	0.024859	10	CEU
18899658	19270134	0.1404	370476	8862	0.023921	10	CEU
25997144	26798222	1.1085243318	801078	17074	0.021314	10	CEU
88045337	89393840	7.49915130893	1348503	17900	0.013274	10	CEU
100231519	101110401	0.507200033083	878882	15815	0.017994	10	CEU
57613855	58952665	0.3221	1338810	31769	0.023729	10	CEU
106584834	107144832	0.1244	559998	13409	0.023945	10	CEU
75931535	77500286	0.724343518895	1568751	28500	0.018167	10	CEU
97968147	99651267	2.3823410636	1683120	33320	0.019797	10	CEU
5507728	6240382	1.68946762659	732654	16946	0.023130	10	CEU
91252628	92372083	1.2429	1119455	24096	0.021525	10	CEU
126880187	128110457	2.3201111989	1230270	29296	0.023813	10	CEU
24697808	26075081	1.61255520833	1377273	29677	0.021548	10	CEU
3330982	3789040	1.1090913227	458058	11730	0.025608	10	CEU
55459260	55960864	0.2013	501604	11980	0.023883	10	CEU
109627528	110307272	0.389630187986	679744	17623	0.025926	10	CEU
66031664	66891584	0.4533	859920	19304	0.022449	10	CEU
44382444	44727831	0.1511	345387	8893	0.025748	10	CEU
56219081	56819749	0.497392262405	600668	14932	0.024859	10	CEU
83653737	84260543	0.000145259657849	606806	15092	0.024871	10	CEU
8503648	9988418	1.45930767327	1484770	35583	0.023965	10	CEU
19940091	20679527	0.7593	739436	18728	0.025327	10	CEU
32711371	33557821	0.309990625101	846450	16408	0.019385	10	CEU
108863428	109364828	0.378325531915	501400	12991	0.025910	10	CEU
121060139	121875612	1.20076907216	815473	17294	0.021207	10	CEU
56932525	58368735	0.740139299611	1436210	32372	0.022540	10	CEU
44693898	45342853	0.436116393443	648955	16322	0.025151	10	CEU
86590300	87574285	0.000235550282015	983985	24694	0.025096	10	CEU
19708415	20515557	0.775801156812	807142	20935	0.025937	10	CEU
54949207	55922376	0.561649465745	973169	23154	0.023792	10	CEU
58294537	59026950	0.330733333333	732413	18684	0.025510	10	CEU
67696970	69902919	1.60628596882	2205949	47037	0.021323	10	CEU
95713526	97001263	0.513724249513	1287737	21694	0.016847	10	CEU
110385045	111929993	0.481401612903	1544948	36669	0.023735	10	CEU
32711371	33635835	0.398035486101	924464	18274	0.019767	10	CEU
55957099	56734168	0.51067414248	777069	18652	0.024003	10	CEU
95396374	97054903	1.17033449401	1658529	29742	0.017933	10	CEU
15364296	20132645	6.30756457661	4768349	106653	0.022367	10	CEU
109633841	112986388	2.3871	3352547	80831	0.024110	10	CEU
93286002	94391800	0.506	1105798	22419	0.020274	11	CEU
28952282	29357507	0.1089	405225	9193	0.022686	11	CEU
54888210	56586569	0.052	1698359	37415	0.022030	11	CEU
24194436	24726848	0.259818556701	532412	14063	0.026414	11	CEU
66501623	69255905	2.2865	2754282	48114	0.017469	11	CEU
100559526	100937060	0.378189799871	377534	8689	0.023015	11	CEU
9863970	10350352	0.1207	486382	9186	0.018886	11	CEU
73046976	74765102	1.07128	1718126	31292	0.018213	11	CEU
5666887	6000645	0.487	333758	7740	0.023191	11	CEU
23112954	23460346	0.155544791667	347392	7572	0.021797	11	CEU
102454639	103228079	0.5714	773440	17422	0.022525	11	CEU
102295541	103381461	0.998546814404	1085920	24227	0.022310	11	CEU
55677997	57340020	0.4837	1662023	37992	0.022859	11	CEU
124521132	124955775	0.694831141869	434643	9236	0.021250	11	CEU
102454639	103128141	0.508857540603	673502	15135	0.022472	11	CEU
47168253	50337028	0.258	3168775	26197	0.008267	11	CEU
51364700	56586569	0.052	5221869	39799	0.007622	11	CEU
57689471	58386319	0.112469094139	696848	14054	0.020168	11	CEU
30063804	30688047	0.430349256977	624243	14766	0.023654	11	CEU
104863603	106403449	0.688655294118	1539846	34477	0.022390	11	CEU
104873549	106490492	0.706108756032	1616943	36213	0.022396	11	CEU
21427394	22653057	1.4632	1225663	30957	0.025257	11	CEU
48123659	57132556	0.319936689142	9008897	72280	0.008023	11	CEU
111338432	112649025	1.01455412844	1310593	26783	0.020436	11	CEU
103489958	104329966	0.572765873892	840008	19367	0.023056	11	CEU
112941206	113898541	1.19259533898	957335	22123	0.023109	11	CEU
8004729	8379948	1.34831111111	375219	10561	0.028146	11	CEU
37449078	39389058	0.4661	1939980	45422	0.023414	11	CEU
97029328	97773357	0.797	744029	18429	0.024769	11	CEU
123757694	124138392	0.2855	380698	9212	0.024198	11	CEU
46269533	56781088	0.5586	10511555	91944	0.008747	11	CEU
88284419	88876405	0.177237152756	591986	8066	0.013625	11	CEU
101396617	104666801	2.2249	3270184	72612	0.022204	11	CEU
110686061	111912083	1.40651333333	1226022	26230	0.021394	11	CEU
89240862	90975978	0.5694	1735116	28957	0.016689	11	CEU
38915543	39991931	0.337	1076388	22517	0.020919	11	CEU
57897151	59133240	0.569583728115	1236089	24052	0.019458	11	CEU
98963723	99297780	0.231687780126	334057	9163	0.027430	11	CEU
32063392	32935880	0.923113414634	872488	16551	0.018970	11	CEU
86627377	87351856	0.488803238866	724479	16504	0.022781	11	CEU
84726882	85888335	0.161987474611	1161453	24774	0.021330	11	CEU
9908362	10350352	0.0493	441990	8293	0.018763	11	CEU
44968349	46081853	1.1298	1113504	26850	0.024113	11	CEU
96100233	98707310	2.19322960326	2607077	58701	0.022516	11	CEU
75293344	76211941	0.684110121837	918597	19853	0.021612	11	CEU
89212391	90800131	0.456291071967	1587740	24904	0.015685	11	CEU
21775738	22477155	0.805301960784	701417	16967	0.024190	11	CEU
86405147	87085486	0.6442	680339	14406	0.021175	11	CEU
51204490	56628086	0.0785261707989	5423596	42868	0.007904	11	CEU
27210409	29423557	0.9587	2213148	46497	0.021009	11	CEU
57334708	58455331	0.2506	1120623	20805	0.018566	11	CEU
51204490	56628086	0.0785261707989	5423596	42868	0.007904	11	CEU
109227592	111028847	1.53891332858	1801255	40146	0.022288	11	CEU
100601048	100885367	0.303919672131	284319	6668	0.023453	11	CEU
108155239	109562546	0.993940501319	1407307	30492	0.021667	11	CEU
362792	1242508	0.0	879716	17439	0.019823	11	CEU
85786467	86281106	0.23952798592	494639	10496	0.021220	11	CEU
86729473	87663944	0.7438895189	934471	22071	0.023619	11	CEU
46051456	48647425	0.4743	2595969	37757	0.014544	11	CEU
116537392	117214748	0.3386	677356	13398	0.019780	11	CEU
32074879	33163765	1.17795132011	1088886	19870	0.018248	11	CEU
81573762	82351117	0.392258787879	777355	18356	0.023613	11	CEU
22389717	24197232	1.98816891892	1807515	43682	0.024167	11	CEU
109202825	110382665	0.910153610108	1179840	25695	0.021778	11	CEU
3931156	4688382	0.669989519651	757226	14752	0.019482	11	CEU
17762706	18285473	0.873216	522767	10522	0.020128	11	CEU
37141061	39389058	0.7038	2247997	52509	0.023358	11	CEU
103154831	103775532	0.470934895314	620701	13667	0.022019	11	CEU
49403078	56954227	0.139312990937	7551149	60624	0.008028	11	CEU
84352873	85863062	0.3946	1510189	33925	0.022464	11	CEU
23165945	23577248	0.207760301508	411303	9371	0.022784	11	CEU
11160247	11357688	0.3416	197441	6018	0.030480	11	CEU
57116045	58945708	0.809008352837	1829663	33546	0.018335	11	CEU
104063591	106085482	0.6527	2021891	45140	0.022326	11	CEU
50071481	55225268	0.0	5153787	17069	0.003312	11	CEU
133905591	134618900	0.0	713309	20204	0.028324	11	CEU
100171482	101154870	0.798436995033	983388	21563	0.021927	11	CEU
131878676	132600353	0.6879	721677	20938	0.029013	11	CEU
9669928	10467603	0.598520026264	797675	15476	0.019401	11	CEU
90142900	90932078	0.2219	789178	19806	0.025097	11	CEU
65715203	68696863	1.4217	2981660	47623	0.015972	11	CEU
41660785	42362608	0.394	701823	17599	0.025076	11	CEU
65413854	67939678	0.8686	2525824	37601	0.014887	11	CEU
87223802	87663944	0.569746729866	440142	11041	0.025085	11	CEU
126908833	127595743	1.07844901961	686910	17601	0.025623	11	CEU
83272543	85986244	1.1476836518	2713701	63420	0.023370	11	CEU
57919455	60519980	1.1942	2600525	50708	0.019499	11	CEU
103771675	105443974	0.783827262693	1672299	38228	0.022860	11	CEU
125293247	125799972	0.152071823568	506725	8689	0.017147	11	CEU
89213432	90338521	0.261669367692	1125089	13803	0.012268	11	CEU
112419073	113991982	2.22841752872	1572909	38246	0.024315	11	CEU
57498305	58455331	0.1973	957026	18493	0.019323	11	CEU
18216371	19265178	1.59156433305	1048807	19201	0.018307	11	CEU
42065004	42753634	0.334313559322	688630	17006	0.024695	11	CEU
102672100	103489959	0.579241970021	817859	17378	0.021248	11	CEU
104828060	106450610	0.8313	1622550	36411	0.022441	11	CEU
55109921	56660318	0.0811827269092	1550397	38265	0.024681	11	CEU
132002465	132919890	0.558450093633	917425	26400	0.028776	11	CEU
5818436	6087959	0.352	269523	6487	0.024069	11	CEU
23678835	25020768	1.7378	1341933	34230	0.025508	11	CEU
28711209	29691833	0.467870887574	980624	22639	0.023086	11	CEU
37329734	38946166	0.4197	1616432	38553	0.023851	11	CEU
91625128	92316443	0.6592	691315	17124	0.024770	11	CEU
79782214	80758695	1.46500289855	976481	24637	0.025230	11	CEU
111310148	112694285	1.12277527037	1384137	28927	0.020899	11	CEU
84638300	86729474	0.9603	2091174	44996	0.021517	11	CEU
123339562	124490385	1.28146194777	1150823	26362	0.022907	11	CEU
107114684	107992696	0.8004	878012	16458	0.018745	11	CEU
97926130	98328431	0.145601449275	402301	9051	0.022498	11	CEU
67385974	68840490	1.686	1454516	23561	0.016199	11	CEU
126459441	127078987	1.060443379	619546	17216	0.027788	11	CEU
73739652	75017857	0.962295961934	1278205	24688	0.019315	11	CEU
89095443	90525050	0.444911098528	1429607	20184	0.014119	11	CEU
100307189	100868220	0.371	561031	12614	0.022484	11	CEU
90783883	91555573	0.4772	771690	19590	0.025386	11	CEU
46722017	48338638	0.2237	1616621	24684	0.015269	11	CEU
41154578	41696777	0.2338	542199	12876	0.023748	11	CEU
42981964	43536536	0.0962	554572	12547	0.022625	11	CEU
110003623	111337372	1.67947375193	1333749	29503	0.022120	11	CEU
24100015	24718821	0.3609	618806	16615	0.026850	11	CEU
90648373	91844388	0.697118629995	1196015	29798	0.024914	11	CEU
81241297	81732715	0.134801369863	491418	12553	0.025544	11	CEU
23058495	23570393	0.309669548872	511898	11842	0.023134	11	CEU
5628944	6070655	0.727514413713	441711	10240	0.023183	11	CEU
55304834	56956440	0.139376969697	1651606	38931	0.023572	11	CEU
123732782	124576986	0.8487	844204	19005	0.022512	11	CEU
47383372	57192339	0.4525	9808967	84010	0.008565	11	CEU
51253754	55897663	0.0076	4643909	25172	0.005420	11	CEU
