START	END	cM	Len	SNP_Count	Prop_Cov	CHROM	Pop
102775715	105447230	1.17304246575	2671515	42867	0.016046	10	CLM
56886860	57598590	0.677012820513	711730	16139	0.022676	10	CLM
119225981	121982591	5.47328724832	2756610	61068	0.022153	10	CLM
13297987	13724409	0.482617073171	426422	9381	0.021999	10	CLM
113062683	113939412	0.48	876729	23636	0.026959	10	CLM
73521337	75706194	0.854634449761	2184857	35682	0.016332	10	CLM
87938083	89980044	7.97610432967	2041961	33196	0.016257	10	CLM
110364318	112126226	0.548633531409	1761908	41218	0.023394	10	CLM
67675356	69496735	1.24727872405	1821379	40929	0.022471	10	CLM
21034947	22794046	1.05378	1759099	34490	0.019607	10	CLM
78671628	79516728	1.35121176471	845100	20868	0.024693	10	CLM
86206139	87295805	0.00026084862432	1089666	25389	0.023300	10	CLM
16446312	18559186	3.3415457377	2112874	40511	0.019173	10	CLM
57313818	59342812	0.675	2028994	46966	0.023147	10	CLM
57395726	59197649	0.589483789193	1801923	42653	0.023671	10	CLM
85387143	87737367	0.000562606062082	2350224	54976	0.023392	10	CLM
112762540	124065278	18.8715868852	11302738	261995	0.023180	10	CLM
64305149	67969980	2.26354810127	3664831	80483	0.021961	10	CLM
9348106	10086553	0.5763	738447	17025	0.023055	10	CLM
108863369	109549044	0.560913380282	685675	18261	0.026632	10	CLM
34739165	36008683	0.586762595764	1269518	24583	0.019364	10	CLM
85789983	86547192	0.000181263732165	757209	15667	0.020690	10	CLM
20182861	26846352	6.17519168121	6663491	144978	0.021757	10	CLM
63298944	64292275	0.8564	993331	22374	0.022524	10	CLM
70000360	70803671	0.334936923077	803311	10739	0.013368	10	CLM
86705514	87220042	0.000123169779524	514528	12907	0.025085	10	CLM
77690282	79172159	1.73923010753	1481877	35317	0.023833	10	CLM
89824694	90903854	1.0061464455	1079160	24838	0.023016	10	CLM
110973155	112107502	0.3151	1134347	24622	0.021706	10	CLM
9229796	10065682	0.333400149254	835886	19516	0.023348	10	CLM
67210854	68040565	0.4908	829711	19841	0.023913	10	CLM
37512827	44082030	0.601459641728	6569203	38857	0.005915	10	CLM
1983280	2850976	1.1638	867696	26433	0.030463	10	CLM
75589553	76872912	0.5836	1283359	21796	0.016984	10	CLM
117936765	121829558	7.1399	3892793	84930	0.021817	10	CLM
113275828	114601712	2.124	1325884	32557	0.024555	10	CLM
150921	766695	0.0	615774	17264	0.028036	10	CLM
42983674	45365561	1.35881813187	2381887	51543	0.021640	10	CLM
63048807	63906313	0.52526183953	857506	20144	0.023491	10	CLM
83933236	84482538	0.000131494119332	549302	13299	0.024211	10	CLM
95537607	98789223	2.69081791383	3251616	60363	0.018564	10	CLM
92093707	92774017	0.396874175306	680310	15460	0.022725	10	CLM
128599178	130757795	6.11749647266	2158617	56049	0.025965	10	CLM
14412878	14603666	0.334584684685	190788	5041	0.026422	10	CLM
57148228	59262331	0.6834	2114103	49405	0.023369	10	CLM
83302507	83933237	0.000150986681073	630730	14806	0.023474	10	CLM
108644470	110053048	1.58065251256	1408578	37563	0.026667	10	CLM
37257796	43549827	0.2965	6292031	31480	0.005003	10	CLM
94146579	95535240	1.8704	1388661	25988	0.018714	10	CLM
110316076	110934976	0.345688450704	618900	16423	0.026536	10	CLM
122093894	122890258	1.33151481481	796364	18871	0.023696	10	CLM
73438764	75643885	1.04752722175	2205121	36992	0.016776	10	CLM
128403426	130691432	6.64593656343	2288006	58591	0.025608	10	CLM
19572206	25981967	5.54019201635	6409761	142683	0.022260	10	CLM
18766441	19199093	0.1871	432652	9679	0.022371	10	CLM
109544084	110742927	0.974354458648	1198843	32047	0.026732	10	CLM
66734100	67546138	0.406236109385	812038	19309	0.023778	10	CLM
125541493	128838427	7.89731578947	3296934	75808	0.022993	10	CLM
24696110	26171931	1.84743162291	1475821	31916	0.021626	10	CLM
26241424	33595410	8.4726	7353986	144630	0.019667	10	CLM
109941447	111550939	0.758915859766	1609492	39692	0.024661	10	CLM
72541455	73365637	2.14492526965	824182	22677	0.027515	10	CLM
37512827	43790314	0.3426	6277487	34619	0.005515	10	CLM
84043214	85319396	0.000305497573644	1276182	30335	0.023770	10	CLM
48541255	50607304	1.4321	2066049	37929	0.018358	10	CLM
101519695	104019524	1.94227806789	2499829	43493	0.017398	10	CLM
2595110	3100527	2.00689405099	505417	15511	0.030690	10	CLM
132689394	134504270	0.366962368815	1814876	48969	0.026982	10	CLM
112608728	113919942	0.888114792432	1311214	34211	0.026091	10	CLM
129817900	130259232	0.698275331992	441332	11548	0.026166	10	CLM
44472933	49470742	2.0239	4997809	52612	0.010527	10	CLM
57395726	59197649	0.589483789193	1801923	42653	0.023671	10	CLM
76035782	77532946	0.739313080948	1497164	27681	0.018489	10	CLM
67972358	69889626	1.20755135986	1917268	40107	0.020919	10	CLM
53642376	53958848	0.4501	316472	7704	0.024343	10	CLM
56459924	60390124	2.3681	3930200	90159	0.022940	10	CLM
37367111	43856612	0.4995	6489501	36867	0.005681	10	CLM
64032692	65332858	0.978	1300166	27286	0.020987	10	CLM
9628983	10513770	1.33269466015	884787	22089	0.024965	10	CLM
1200444	3324450	3.51730384615	2124006	63751	0.030015	10	CLM
66911765	67607399	0.489244720497	695634	16510	0.023734	10	CLM
25201272	26019473	0.691735	818201	18228	0.022278	10	CLM
133112155	134013974	0.0	901819	22660	0.025127	10	CLM
74068450	75566323	0.219679354839	1497873	22220	0.014834	10	CLM
85730881	86940080	0.00028946291403	1209199	26449	0.021873	10	CLM
113316475	113955047	0.442202235469	638572	16714	0.026174	10	CLM
57245398	58224821	0.2316	979423	20925	0.021365	10	CLM
35526651	36428719	0.8623	902068	18757	0.020793	10	CLM
53241389	55866858	3.28024372624	2625469	62432	0.023779	10	CLM
100191875	101319146	0.796017670683	1127271	20985	0.018616	10	CLM
66825369	67626268	0.5118	800899	18982	0.023701	10	CLM
129213087	132635031	11.2589	3421944	96769	0.028279	10	CLM
130732102	131801391	4.41691	1069289	31516	0.029474	10	CLM
14137662	15143987	2.0438728	1006325	23400	0.023253	10	CLM
64912096	65592653	0.1977	680557	12631	0.018560	10	CLM
57206424	58082878	0.234453875598	876454	18947	0.021618	10	CLM
112423669	116257950	6.19360335196	3834281	94940	0.024761	10	CLM
130401196	132670421	8.70213465903	2269225	65185	0.028726	10	CLM
95950896	102979489	6.8803065773	7028593	133065	0.018932	10	CLM
121862399	123370337	3.1042682243	1507938	36350	0.024106	10	CLM
62626799	63540099	0.582941911438	913300	22406	0.024533	10	CLM
58893292	68969113	8.115	10075821	228222	0.022650	10	CLM
9464902	10239109	0.784140987984	774207	18069	0.023339	10	CLM
31580997	34146578	1.8706	2565581	52774	0.020570	10	CLM
116285431	117674326	0.57058051948	1388895	29851	0.021493	10	CLM
129337379	129632333	0.306632318059	294954	7609	0.025797	10	CLM
116044950	117646478	1.47331371681	1601528	35165	0.021957	10	CLM
3321214	3821506	1.64066244303	500292	12961	0.025907	10	CLM
27922642	28737099	0.59819	814457	16448	0.020195	10	CLM
103411472	106363115	1.421	2951643	51296	0.017379	10	CLM
18679785	19199093	0.271902906977	519308	11865	0.022848	10	CLM
79962749	83596463	3.27410586799	3633714	77804	0.021412	10	CLM
101518098	122030526	22.9584940909	20512428	454764	0.022170	10	CLM
58271776	59341357	0.4434	1069581	26410	0.024692	10	CLM
22922744	23942223	0.5729	1019479	21583	0.021171	10	CLM
103411472	106031173	1.1059	2619701	43592	0.016640	10	CLM
52038588	52792139	0.3829	753551	13947	0.018508	10	CLM
59449752	60657611	0.9857	1207859	25423	0.021048	10	CLM
85057562	85488531	0.000103167090443	430969	10749	0.024942	10	CLM
95972730	96809160	0.174316648765	836430	13402	0.016023	10	CLM
71803518	80403584	10.2327	8600066	181341	0.021086	10	CLM
110364318	110889421	0.146233531409	525103	13978	0.026620	10	CLM
83982075	84522820	0.000129445710299	540745	12938	0.023926	10	CLM
55071802	58818321	2.27312067901	3746519	87884	0.023458	10	CLM
62165988	64214951	1.53408157879	2048963	48916	0.023874	10	CLM
129859457	131568748	5.83152961236	1709291	50320	0.029439	10	CLM
15143255	30285441	17.534373913	15142186	324102	0.021404	10	CLM
50088740	50871716	0.760759442231	782976	22179	0.028327	10	CLM
59849357	67305449	6.11894055944	7456092	165735	0.022228	10	CLM
67374636	73871981	9.212	6497345	142373	0.021912	10	CLM
96997439	97908387	0.8202	910948	17148	0.018824	10	CLM
110371036	111244466	0.26147165797	873430	22361	0.025601	10	CLM
110637781	111191456	0.181482745098	553675	13443	0.024280	10	CLM
99373765	102776360	3.43488416422	3402595	66188	0.019452	10	CLM
120700196	121713430	1.11002612399	1013234	20113	0.019850	10	CLM
67038436	67766372	0.569201486989	727936	17279	0.023737	10	CLM
106343567	112172883	3.9353	5829316	141581	0.024288	10	CLM
4253782	4776832	1.3095449	523050	16218	0.031007	10	CLM
30691695	32912945	1.95045806452	2221250	43730	0.019687	10	CLM
33017781	35878006	2.58368083989	2860225	61615	0.021542	10	CLM
58532875	58804299	0.0137	271424	7046	0.025959	10	CLM
9506604	10065682	0.2367	559078	12739	0.022786	10	CLM
62734990	63520752	0.195226759744	785762	19169	0.024395	10	CLM
49972344	51048366	0.942913300493	1076022	29282	0.027213	10	CLM
52410883	68403494	13.3374	15992611	364519	0.022793	10	CLM
115175886	115748605	0.7044	572719	14274	0.024923	10	CLM
93370856	94623216	0.3987	1252360	20102	0.016051	10	CLM
32670785	33262222	0.048203960396	591437	10382	0.017554	10	CLM
6465376	7644976	3.63040131265	1179600	29399	0.024923	10	CLM
12855190	17645700	10.0918295302	4790510	113301	0.023651	10	CLM
71703295	75393886	4.86142634482	3690591	76352	0.020688	10	CLM
86156020	86940080	0.000187691432406	784060	17347	0.022125	10	CLM
1184809	2638975	0.113378618421	1454166	42935	0.029526	10	CLM
124057458	124920444	1.10908227991	862986	20275	0.023494	10	CLM
892653	2724344	0.344149677419	1831691	52271	0.028537	10	CLM
3756276	5146702	4.5333994403	1390426	38418	0.027630	10	CLM
35613917	43711442	2.0699574514	8097525	70804	0.008744	10	CLM
132165461	132801896	1.3838	636435	19405	0.030490	10	CLM
133048754	134954554	0.0	1905800	50182	0.026331	10	CLM
68277801	68649061	0.476	371260	9447	0.025446	10	CLM
103021105	105476760	0.7994	2455655	38519	0.015686	10	CLM
31941795	33441097	0.5838	1499302	28040	0.018702	10	CLM
24962024	28133738	2.89161718329	3171714	61963	0.019536	10	CLM
49492613	51048366	1.575131875	1555753	41835	0.026891	10	CLM
51571130	60159859	7.1438	8588729	187771	0.021862	10	CLM
71870367	80612225	10.5211	8741858	185870	0.021262	10	CLM
74020451	75289267	0.1398	1268816	19810	0.015613	10	CLM
57858356	58608715	0.1687	750359	17506	0.023330	10	CLM
97143825	98122609	0.680962550882	978784	18831	0.019239	10	CLM
68277801	68668846	0.476	391045	9818	0.025107	10	CLM
84277689	85225230	0.000226826170897	947541	22410	0.023651	10	CLM
71953070	73208703	2.6134	1255633	30986	0.024678	10	CLM
78048091	78709083	0.729307131103	660992	14606	0.022097	10	CLM
37236852	43659135	0.3756	6422283	34715	0.005405	10	CLM
69979808	71792897	2.75733883375	1813089	34849	0.019221	10	CLM
97283681	98038762	0.5421	755081	13686	0.018125	10	CLM
84515494	85018205	0.000120340978594	502711	12256	0.024380	10	CLM
6668988	7215982	1.57274140318	546994	13369	0.024441	10	CLM
50016543	50448551	0.32278816866	432008	12939	0.029951	10	CLM
86450524	87706436	0.000300645259618	1255912	30856	0.024569	10	CLM
84387505	85072859	0.00016406279362	685354	16552	0.024151	10	CLM
95950896	99309508	2.91869856887	3358612	61677	0.018364	10	CLM
68591901	69617855	0.589505454545	1025954	19988	0.019482	10	CLM
100124189	101764133	1.0683	1639944	30357	0.018511	10	CLM
3164470	3787518	1.87213445207	623048	17047	0.027361	10	CLM
27749016	30881298	5.59663219316	3132282	64081	0.020458	10	CLM
35981277	45392650	3.0765	9411373	102236	0.010863	10	CLM
127381048	128375104	2.21376148388	994056	24138	0.024282	10	CLM
126203326	126568492	0.3602	365166	8383	0.022957	10	CLM
116096799	117861297	1.95958131185	1764498	39489	0.022380	10	CLM
55690956	57823833	0.5774	2132877	45010	0.021103	11	CLM
35857735	64254698	16.7535822753	28396963	472306	0.016632	11	CLM
108836616	114012998	5.83831098039	5176382	116058	0.022421	11	CLM
22601384	23225606	0.6671	624222	14290	0.022893	11	CLM
90375486	90946416	0.161820994475	570930	14140	0.024767	11	CLM
14215797	15729470	1.1146	1513673	31746	0.020973	11	CLM
72475518	76837374	4.68908425197	4361856	86728	0.019883	11	CLM
101169616	101761523	0.267182799634	591907	13351	0.022556	11	CLM
8300354	10014463	1.5659	1714109	32297	0.018842	11	CLM
97686169	98363215	0.3335	677046	15875	0.023447	11	CLM
116674896	117337446	0.599192163009	662550	13335	0.020127	11	CLM
132171918	134594941	0.4318	2423023	67610	0.027903	11	CLM
20688514	21584665	2.3763	896151	23268	0.025964	11	CLM
24102346	25426956	1.7564	1324610	34090	0.025736	11	CLM
32251354	33995495	2.238785615	1744141	32201	0.018462	11	CLM
84236406	85532641	0.3588	1296235	29909	0.023074	11	CLM
123210422	124699647	2.41162165049	1489225	33660	0.022602	11	CLM
127429073	128216483	1.133	787410	18918	0.024026	11	CLM
127481808	128216483	1.0816	734675	17430	0.023725	11	CLM
32251354	36369392	7.16194300885	4118038	88044	0.021380	11	CLM
94992366	96245148	2.09224930556	1252782	28762	0.022959	11	CLM
17088005	18834800	3.01715694444	1746795	34849	0.019950	11	CLM
92485228	93778649	1.09647994228	1293421	27058	0.020920	11	CLM
43980423	45666574	3.70453128834	1686151	42803	0.025385	11	CLM
111981674	113943916	2.40155321012	1962242	46157	0.023523	11	CLM
94351804	94716708	0.504333333333	364904	8809	0.024141	11	CLM
23559783	24476380	0.970483961681	916597	23141	0.025247	11	CLM
38253029	39204366	0.1407	951337	21695	0.022805	11	CLM
83731572	92254204	4.66028790036	8522632	177396	0.020815	11	CLM
57479735	60599219	1.7722	3119484	59998	0.019233	11	CLM
44604562	47626930	3.0479	3022368	60923	0.020157	11	CLM
54803081	59996934	1.4675951567	5193853	104450	0.020110	11	CLM
82356120	82849816	0.397579375342	493696	9935	0.020124	11	CLM
132437848	133563491	0.0	1125643	32118	0.028533	11	CLM
38301197	39470415	0.186	1169218	26192	0.022401	11	CLM
81211043	82366512	0.666140465116	1155469	28021	0.024251	11	CLM
58310489	59996934	0.784895156695	1686445	31800	0.018856	11	CLM
89917882	91952500	0.958601630435	2034618	50367	0.024755	11	CLM
12133192	14164159	3.3603	2030967	48278	0.023771	11	CLM
103019259	103477156	0.208878571429	457897	10134	0.022132	11	CLM
112015140	112710729	0.575	695589	16601	0.023866	11	CLM
46317992	63356304	5.48442886781	17038312	212452	0.012469	11	CLM
37565391	44316010	3.936	6750619	156747	0.023220	11	CLM
55743881	57893095	0.586	2149214	44947	0.020913	11	CLM
118121244	118995288	0.7443	874044	14250	0.016304	11	CLM
49918971	56663816	0.0882967225054	6744845	52891	0.007842	11	CLM
98085333	98612735	0.291	527402	12120	0.022981	11	CLM
37970029	38918054	0.1599	948025	21897	0.023098	11	CLM
81211043	82402559	0.666140465116	1191516	28757	0.024135	11	CLM
86579124	87604402	0.861003872054	1025278	23728	0.023143	11	CLM
39355953	40162753	0.517867888307	806800	16785	0.020804	11	CLM
43825922	44277715	0.7368	451793	10088	0.022329	11	CLM
72259953	74232208	1.76483464203	1972255	37156	0.018839	11	CLM
59433328	60517523	0.54790039208	1084195	21584	0.019908	11	CLM
93910079	94902173	1.1327031457	992094	21719	0.021892	11	CLM
111112207	111643318	0.592548697395	531111	11624	0.021886	11	CLM
77884337	78830422	1.02199435994	946085	23338	0.024668	11	CLM
5277499	5529152	0.2881	251653	7156	0.028436	11	CLM
24085364	26376241	2.72174334601	2290877	57712	0.025192	11	CLM
27926232	29284902	0.300260089686	1358670	28810	0.021205	11	CLM
119574686	119908015	0.5216	333329	9570	0.028710	11	CLM
22345049	22814068	0.893111866969	469019	12061	0.025715	11	CLM
77804769	78830422	1.05652177538	1025653	24748	0.024129	11	CLM
127010345	128262175	2.10205767113	1251830	30555	0.024408	11	CLM
97478153	98350761	0.441075052918	872608	20234	0.023188	11	CLM
87592961	92556796	2.6922	4963835	97026	0.019547	11	CLM
23117804	23710188	0.589803587444	592384	13813	0.023318	11	CLM
71994456	72895666	0.690283965728	901210	17803	0.019755	11	CLM
57995520	58982967	0.392	987447	18829	0.019068	11	CLM
90214129	90863718	0.2218	649589	16036	0.024686	11	CLM
110197568	110563898	0.173001794872	366330	7054	0.019256	11	CLM
125020864	126517350	3.1243	1496486	34515	0.023064	11	CLM
127301817	128143104	1.24453794466	841287	20207	0.024019	11	CLM
79021303	79495201	0.775609565217	473898	13612	0.028724	11	CLM
97073829	98448069	0.878130400032	1374240	32998	0.024012	11	CLM
9384908	10379770	0.654193181818	994862	17610	0.017701	11	CLM
130667715	132366078	5.1204	1698363	48912	0.028800	11	CLM
112696912	113892520	1.3595	1195608	28363	0.023723	11	CLM
99138265	100394264	1.0763	1255999	33897	0.026988	11	CLM
12564967	15180373	2.5251314578	2615406	55039	0.021044	11	CLM
116494263	117091253	0.181036904762	596990	12603	0.021111	11	CLM
123892734	124532375	0.7702	639641	14683	0.022955	11	CLM
82497220	83581072	0.77540367834	1083852	22694	0.020938	11	CLM
118913061	119872269	1.34147743902	959208	22304	0.023253	11	CLM
27696742	28949040	0.6102	1252298	26510	0.021169	11	CLM
103529876	105069313	0.791488962098	1539437	35238	0.022890	11	CLM
4392837	4721854	0.6405	329017	9677	0.029412	11	CLM
126040823	131153766	10.7668	5112943	123822	0.024217	11	CLM
126050824	130289612	8.00728494208	4238788	101005	0.023829	11	CLM
28777310	31882393	1.2555	3105083	68846	0.022172	11	CLM
132721751	132998113	0.0	276362	8000	0.028948	11	CLM
58339339	67784593	6.4106	9445254	162519	0.017206	11	CLM
8388533	12141529	5.38545383178	3752996	81015	0.021587	11	CLM
130229874	131085304	2.6879	855430	22285	0.026051	11	CLM
84045775	86772921	1.3258479776	2727146	61217	0.022447	11	CLM
47089636	49323401	0.237617475728	2233765	22444	0.010048	11	CLM
20177142	20688515	0.614	511373	11744	0.022966	11	CLM
21777285	22415779	0.781612438356	638494	15250	0.023884	11	CLM
30565839	32398691	1.5384	1832852	39376	0.021483	11	CLM
57181474	58619449	0.585912109375	1437975	26787	0.018628	11	CLM
72946203	97052893	20.8065	24106690	521914	0.021650	11	CLM
120546587	121203819	1.41414285714	657232	15653	0.023817	11	CLM
111115729	112175683	1.05887924528	1059954	20755	0.019581	11	CLM
199152	6343963	7.2212	6144811	136760	0.022256	11	CLM
28382966	29461908	0.404989118991	1078942	23905	0.022156	11	CLM
38301197	39291807	0.1556	990610	22688	0.022903	11	CLM
87745173	91980533	1.99762446121	4235360	79717	0.018822	11	CLM
77884337	82856066	5.46493647782	4971729	124356	0.025013	11	CLM
119277742	120162446	1.30028476954	884704	23284	0.026318	11	CLM
78705027	87932445	7.85333007405	9227418	219808	0.023821	11	CLM
123174941	127079110	7.01846053939	3904169	91804	0.023514	11	CLM
127241996	134945120	11.6697	7703124	200474	0.026025	11	CLM
62656315	66300082	2.05516907124	3643767	62722	0.017214	11	CLM
73113068	78938088	6.02381792936	5825020	117943	0.020248	11	CLM
117572182	119239689	2.70086584121	1667507	32627	0.019566	11	CLM
34536108	36904041	4.60542773312	2367933	56469	0.023847	11	CLM
60870065	65976816	3.7017	5106751	87387	0.017112	11	CLM
